epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.1350001999999222,,1024,32,marginal
69,69,B,1,0.052085000002989545,,1600,50,marginal
89,89,B,2,0.04648529999758466,,1600,50,marginal
109,109,B,3,0.05037090000041644,,1600,50,marginal
129,129,B,4,0.04456950000167126,,1600,50,marginal
169,169,B,5,0.04373750000013388,,1600,50,marginal
