epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.1339183000018238,,1024,32,marginal
69,69,B,1,0.049172600000019884,,1600,50,marginal
89,89,B,2,0.051245900001958944,,1600,50,marginal
109,109,B,3,0.051707700000406476,,1600,50,marginal
129,129,B,4,0.055661499998677755,,1600,50,marginal
169,169,B,5,0.046191699999326374,,1600,50,marginal
