run_id,training_type,shapley_tactic,threshold_val_pix_recon,reached_threshold,epoch_to_threshold,elapsed_sec_to_threshold,best_val_pix_recon
baseline-20260606T031812Z-7ee1cee4,baseline,none,0.29498640149831773,True,23,1.7080125999964366,0.2809394299983978
pix_only-20260606T031836Z-b0a031b8,pix_only,none,0.29498640149831773,True,14,1.1494101000025694,0.2680612057447433
shapley-20260606T031900Z-def8be2e,shapley,baseline,0.29498640149831773,True,22,1.6209962000029918,0.2790893614292145
shapley-20260606T031924Z-4c117d56,shapley,marginal,0.29498640149831773,True,23,1.6913506999990204,0.2812006622552871
shapley-20260606T031948Z-3581452d,shapley,conditional,0.29498640149831773,True,25,1.8009281000013289,0.2819055169820785
