epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic,run_id,training_type,shapley_tactic
49,49,B,0,0.1275117000004684,,1024,32,baseline,shapley-20260606T031900Z-def8be2e,shapley,baseline
69,69,B,1,0.0520808000001125,,1600,50,baseline,shapley-20260606T031900Z-def8be2e,shapley,baseline
89,89,B,2,0.0515007000030891,,1600,50,baseline,shapley-20260606T031900Z-def8be2e,shapley,baseline
109,109,B,3,0.0547083999990718,,1600,50,baseline,shapley-20260606T031900Z-def8be2e,shapley,baseline
129,129,B,4,0.0423607999982778,,1600,50,baseline,shapley-20260606T031900Z-def8be2e,shapley,baseline
169,169,B,5,0.0445008999995479,,1600,50,baseline,shapley-20260606T031900Z-def8be2e,shapley,baseline
49,49,B,0,0.1279744999992544,,1024,32,marginal,shapley-20260606T031924Z-4c117d56,shapley,marginal
69,69,B,1,0.0562707999997655,,1600,50,marginal,shapley-20260606T031924Z-4c117d56,shapley,marginal
89,89,B,2,0.0484010000000125,,1600,50,marginal,shapley-20260606T031924Z-4c117d56,shapley,marginal
109,109,B,3,0.0509848000001511,,1600,50,marginal,shapley-20260606T031924Z-4c117d56,shapley,marginal
129,129,B,4,0.0492273999989265,,1600,50,marginal,shapley-20260606T031924Z-4c117d56,shapley,marginal
169,169,B,5,0.0487251999984437,,1600,50,marginal,shapley-20260606T031924Z-4c117d56,shapley,marginal
49,49,B,0,0.1556715999977314,,1024,32,conditional,shapley-20260606T031948Z-3581452d,shapley,conditional
69,69,B,1,0.0835230999982741,,1600,50,conditional,shapley-20260606T031948Z-3581452d,shapley,conditional
89,89,B,2,0.0766243999969447,,1600,50,conditional,shapley-20260606T031948Z-3581452d,shapley,conditional
109,109,B,3,0.0855217999996966,,1600,50,conditional,shapley-20260606T031948Z-3581452d,shapley,conditional
129,129,B,4,0.0699557999978424,,1600,50,conditional,shapley-20260606T031948Z-3581452d,shapley,conditional
169,169,B,5,0.069617900000594,,1600,50,conditional,shapley-20260606T031948Z-3581452d,shapley,conditional
