epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy,run_id,training_type,shapley_tactic
49,0,1,fou,76,0.0886315554380416,0.0629608705639839,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
49,0,1,fac,216,0.9275200366973876,0.6588789224624634,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
49,0,1,kar,64,0.1845998615026474,0.1311335116624832,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
49,0,1,zer,47,0.1229119226336479,0.0873124822974205,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
49,0,1,mor,6,0.0840610563755035,0.059714138507843,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
69,1,2,fou,76,0.0837438553571701,0.059383001178503,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
69,1,2,fac,216,0.9127079248428344,0.6472037434577942,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
69,1,2,kar,64,0.2031712532043457,0.1440692991018295,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
69,1,2,zer,47,0.1362735629081726,0.0966319665312767,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
69,1,2,mor,6,0.0743361636996269,0.0527119822800159,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
89,2,3,fou,76,0.1023411750793457,0.0650322362780571,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
89,2,3,fac,216,0.9814613461494446,0.6236651539802551,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
89,2,3,kar,64,0.2250314801931381,0.1429952383041381,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
89,2,3,zer,47,0.1787967234849929,0.1136155724525451,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
89,2,3,mor,6,0.0860683470964431,0.0546917431056499,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
109,3,4,fou,76,0.1032615974545478,0.0608391463756561,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
109,3,4,fac,216,1.0633033514022827,0.6264716982841492,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
109,3,4,kar,64,0.2505929172039032,0.1476430743932724,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
109,3,4,zer,47,0.190160259604454,0.1120376586914062,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
109,3,4,mor,6,0.0899706110358238,0.0530084297060966,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
129,4,5,fou,76,0.1005953699350357,0.0541946738958358,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
129,4,5,fac,216,1.1306707859039309,0.609136700630188,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
129,4,5,kar,64,0.2765714526176452,0.1489998996257782,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
129,4,5,zer,47,0.2351900339126587,0.1267060935497284,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
129,4,5,mor,6,0.1131578013300895,0.0609625466167926,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
169,5,6,fou,76,0.1060714870691299,0.0540557168424129,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
169,5,6,fac,216,1.1888045072555542,0.6058337092399597,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
169,5,6,kar,64,0.3182889223098755,0.1622051000595092,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
169,5,6,zer,47,0.219404324889183,0.1118119359016418,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
169,5,6,mor,6,0.129692867398262,0.0660935491323471,positive_share,shapley-20260606T020704Z-bddaf417,shapley,baseline
