run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T020704Z-bddaf417,baseline,1,0.09969512466341254,0.2962301969528198,32.0
shapley-20260606T020704Z-bddaf417,baseline,2,0.1114555061794817,0.2820349931716919,75.0
shapley-20260606T020704Z-bddaf417,baseline,3,0.14961500532081115,0.5624990463256836,107.0
shapley-20260606T020704Z-bddaf417,baseline,4,0.2049338042779709,0.7306201457977295,131.0
shapley-20260606T020704Z-bddaf417,baseline,5,0.28220521361072315,0.9688751697540284,146.0
shapley-20260606T020704Z-bddaf417,baseline,6,0.330416418146342,1.1367332935333252,158.05666327476501
shapley-20260606T020728Z-51c77b6b,marginal,1,0.1315893868450075,0.4220101833343506,32.0
shapley-20260606T020728Z-51c77b6b,marginal,2,0.1559876241954043,0.4414308071136474,79.0
shapley-20260606T020728Z-51c77b6b,marginal,3,0.21268162800697607,0.5873501300811768,114.0
shapley-20260606T020728Z-51c77b6b,marginal,4,0.2654992534371558,0.8791482448577881,140.0
shapley-20260606T020728Z-51c77b6b,marginal,5,0.34701723131001927,0.9342207908630372,166.0
shapley-20260606T020728Z-51c77b6b,marginal,6,0.3907671429333277,0.9486093521118164,180.9245970249176
shapley-20260606T020753Z-79ee3de4,conditional,1,0.09703957090096078,0.350249171257019,32.0
shapley-20260606T020753Z-79ee3de4,conditional,2,0.09010906875482756,0.2435405254364013,80.0
shapley-20260606T020753Z-79ee3de4,conditional,3,0.09056543104816224,0.2435733675956726,116.0
shapley-20260606T020753Z-79ee3de4,conditional,4,0.09959663433255624,0.2743619084358215,139.0
shapley-20260606T020753Z-79ee3de4,conditional,5,0.106230624980526,0.2577917575836181,160.0
shapley-20260606T020753Z-79ee3de4,conditional,6,0.11341532733058553,0.3025317788124084,174.23796105384827
