hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.4099998224992305e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.00039379999361699447,200
KLBetaSchedulerCallback.on_batch_begin,0.0022856000396132004,1400
KLBetaSchedulerCallback.on_batch_end,0.004137599953537574,1400
KLBetaSchedulerCallback.on_epoch_end,0.0026451999765413348,200
KLBetaSchedulerCallback.on_train_end,1.7000020307023078e-06,1
