loss,recon,kl,val_loss,val_recon,val_kl,beta,lr,epoch_duration_sec,elapsed_train_sec,kl_target,kl_target_final,next_beta,epoch
1.070791244506836,1.0099271535873413,0.7608012165874243,1.0118001699447632,0.9983619451522827,0.16797775030136108,0.08,0.001,0.2168561000144109,0.2168561000144109,30.0,3.0,0.079,0
1.0152018070220947,1.0033327639102936,0.15024136751890182,1.0086030960083008,0.9979555606842041,0.13477851450443268,0.079,0.001,0.029413999989628792,0.2462701000040397,29.820954907161806,3.0,0.078,1
1.0078769326210022,0.9996305704116821,0.10572265461087227,1.0006580352783203,0.99791020154953,0.035228095948696136,0.078,0.001,0.02880850003566593,0.27507860003970563,29.644034278180623,3.0,0.077,2
1.0022236108779907,1.000244528055191,0.025702374055981636,0.9985594749450684,0.9978829622268677,0.008785721845924854,0.077,0.001,0.030173099949024618,0.30525169998873025,29.469200524246393,3.0,0.076,3
1.002726525068283,1.0021890103816986,0.0070727067068219185,0.9981414079666138,0.9978625774383545,0.003669124096632004,0.076,0.001,0.02973010001005605,0.3349817999987863,29.29641693811075,3.0,0.075,4
1.002344012260437,1.0021108984947205,0.003108266508206725,0.9979903697967529,0.9978439807891846,0.0019520523492246866,0.075,0.001,0.032108600018545985,0.3670904000173323,29.125647668393782,3.0,0.074,5
1.0003396272659302,1.0002129077911377,0.0017124623409472406,0.997919499874115,0.9978265762329102,0.0012559061869978905,0.074,0.001,0.03082479996373877,0.39791519998107105,28.95685769478429,3.0,0.073,6
0.9975149631500244,0.9974305629730225,0.0011562065337784588,0.9978755712509155,0.9978044629096985,0.000973869115114212,0.073,0.001,0.032641900004819036,0.4305570999858901,28.790012804097312,3.0,0.072,7
0.9998036026954651,0.9997357428073883,0.000942823855439201,0.9978458285331726,0.9977805018424988,0.0009076124406419694,0.072,0.001,0.03339560003951192,0.463952700025402,28.62507956715468,3.0,0.071,8
0.999722957611084,0.9996568262577057,0.0009312318288721144,0.9978331923484802,0.9977625012397766,0.0009958947775885463,0.071,0.001,0.03097900003194809,0.4949317000573501,28.462025316455694,3.0,0.06999999999999999,9
0.9976623356342316,0.9975926876068115,0.0009945086785592139,0.997823178768158,0.9977491497993469,0.0010574834886938334,0.06999999999999999,0.001,0.030050900008063763,0.5249826000654139,28.30081812460667,3.0,0.06899999999999999,10
0.9964195191860199,0.9963484406471252,0.001030066458042711,0.9978058934211731,0.9977357983589172,0.0010162043618038297,0.06899999999999999,0.001,0.028706700017210096,0.553689300082624,28.14142678347935,3.0,0.06799999999999999,11
1.0005819499492645,1.0005172789096832,0.0009510007512290031,0.9977844953536987,0.9977192878723145,0.0009590231347829103,0.06799999999999999,0.001,0.028915799979586154,0.5826051000622101,27.983820784069696,3.0,0.06699999999999999,12
1.0009583830833435,1.0008969008922577,0.0009176345192827284,0.9977558255195618,0.9976934194564819,0.0009316578507423401,0.06699999999999999,0.001,0.03132519999053329,0.6139303000527434,27.827970297029697,3.0,0.06599999999999999,13
0.9976687729358673,0.9976104199886322,0.0008842746028676629,0.9976625442504883,0.9976012706756592,0.0009284236002713442,0.06599999999999999,0.001,0.029911200050264597,0.643841500103008,27.673846153846153,3.0,0.06499999999999999,14
1.0002133548259735,1.000154286623001,0.0009086286590900272,0.9976341724395752,0.9975611567497253,0.0011229208903387189,0.06499999999999999,0.001,0.02982629998587072,0.6736678000888787,27.52141982864137,3.0,0.06399999999999999,15
0.9997983872890472,0.9997244775295258,0.0011545419110916555,0.9976076483726501,0.9975074529647827,0.0015655055176466703,0.06399999999999999,0.001,0.030337899981532246,0.704005700070411,27.370663420572125,3.0,0.06299999999999999,16
1.0012430846691132,1.001141518354416,0.0016125215333886445,0.997484564781189,0.9973670840263367,0.0018650811398401856,0.06299999999999999,0.001,0.029506399994716048,0.733512100065127,27.22154963680388,3.0,0.061999999999999986,17
1.0009786486625671,1.0008612275123596,0.0018940280424430966,0.9973747134208679,0.9972482919692993,0.0020387014374136925,0.061999999999999986,0.001,0.02553830004762858,0.7590504001127556,27.07405177603853,3.0,0.060999999999999985,18
0.9995034635066986,0.9993773698806763,0.0020671458914875984,0.997266948223114,0.9971055388450623,0.0026458364445716143,0.060999999999999985,0.001,0.026095899986103177,0.7851463000988588,26.92814371257485,3.0,0.059999999999999984,19
0.9990205466747284,0.9988427758216858,0.002962502185255289,0.9971914291381836,0.9969372153282166,0.004237102344632149,0.059999999999999984,0.001,0.02589849999640137,0.8110448000952601,26.783799880881478,3.0,0.05899999999999998,20
0.9971992075443268,0.996920645236969,0.004720915108919144,0.9967824816703796,0.9963878989219666,0.006687556393444538,0.05899999999999998,0.001,0.025506199977826327,0.8365510000730865,26.64099526066351,3.0,0.05799999999999998,21
0.999881774187088,0.9994223713874817,0.007921021431684494,0.9960553646087646,0.9953414797782898,0.012308675795793533,0.05799999999999998,0.001,0.025399700039997697,0.8619507001130842,26.499705362404246,3.0,0.05699999999999998,22
0.997660368680954,0.9968054592609406,0.01499860966578126,0.9941131472587585,0.9927129149436951,0.024565620347857475,0.05699999999999998,0.001,0.025345099973492324,0.8872958000865765,26.359906213364592,3.0,0.05599999999999998,23
0.9988724589347839,0.9971558749675751,0.03065325226634741,0.9901179671287537,0.9869953989982605,0.05576042830944061,0.05599999999999998,0.001,0.02667789999395609,0.9139737000805326,26.221574344023324,3.0,0.05499999999999998,24
0.9962273836135864,0.9922041296958923,0.07314973510801792,0.9821242094039917,0.9747669696807861,0.13376760482788086,0.05499999999999998,0.001,0.026441200054250658,0.9404149001347832,26.084686774941996,3.0,0.05399999999999998,25
0.9890173077583313,0.980031818151474,0.16639810800552368,0.9658642411231995,0.9497821927070618,0.2978157699108124,0.05399999999999998,0.001,0.026515500037930906,0.9669304001727141,25.949221004039238,3.0,0.05299999999999998,26
0.9725079238414764,0.9529151022434235,0.36967580020427704,0.9399179816246033,0.9099975824356079,0.5645363330841064,0.05299999999999998,0.001,0.027650300005916506,0.9945807001786307,25.815154994259476,3.0,0.05199999999999998,27
0.9595346450805664,0.9249467253684998,0.6651523411273956,0.9196816682815552,0.8712625503540039,0.9311367869377136,0.05199999999999998,0.001,0.0274762999615632,1.0220570001401938,25.68246716162193,3.0,0.050999999999999976,28
0.9578713178634644,0.911175012588501,0.9156140089035034,0.9044981598854065,0.866852879524231,0.7381423711776733,0.050999999999999976,0.001,0.026034999988041818,1.0480920001282357,25.551136363636363,3.0,0.049999999999999975,29
0.9465131163597107,0.9129490852355957,0.6712806522846222,0.9031872749328613,0.8749635219573975,0.5644755363464355,0.049999999999999975,0.001,0.02608659997349605,1.0741786001017317,25.42114188807236,3.0,0.048999999999999974,30
0.9458671808242798,0.9172840714454651,0.5833286643028259,0.9076706767082214,0.874987006187439,0.6670140624046326,0.048999999999999974,0.001,0.0253177999984473,1.099496400100179,25.292463442069742,3.0,0.04799999999999997,31
0.939675897359848,0.9049839675426483,0.7227484583854675,0.9117993712425232,0.8679693937301636,0.9131240844726562,0.04799999999999997,0.001,0.025832700019236654,1.1253291001194157,25.165081141578067,3.0,0.04699999999999997,32
