hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.469999915570952e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0003985000148531981,200
KLBetaSchedulerCallback.on_batch_begin,0.00251570003820234,1400
KLBetaSchedulerCallback.on_batch_end,0.0029005000069446396,1400
KLBetaSchedulerCallback.on_epoch_end,0.0026902000208792742,200
KLBetaSchedulerCallback.on_train_end,1.6000012692529708e-06,1
