feature,mean_diff,std_diff,mae,q05,q50,q95
fou_000,2.764820965239778e-05,0.04799675941467285,0.0364370197057724,-0.07069449871778488,-0.0007130131125450134,0.08094512671232224
fou_001,-0.007264339830726385,0.0681455209851265,0.052676983177661896,-0.11711183190345764,-0.010372146964073181,0.10556681454181671
fou_002,-0.0015684227691963315,0.07646138966083527,0.059672266244888306,-0.11221456527709961,-0.007793352007865906,0.14130043983459473
fou_003,-0.005156246013939381,0.0898924171924591,0.06521651893854141,-0.15400777757167816,-0.0002178475260734558,0.1350453943014145
fou_004,0.006387751083821058,0.07939420640468597,0.060086049139499664,-0.11803597956895828,0.010318368673324585,0.12536488473415375
fou_005,-0.0035900301299989223,0.0534614659845829,0.03894573077559471,-0.08816862851381302,-0.005179453641176224,0.07522836327552795
fou_006,0.005180921405553818,0.06625506281852722,0.048284340649843216,-0.105579674243927,0.0018252134323120117,0.11519114673137665
fou_007,0.008063478395342827,0.07183920592069626,0.05496905744075775,-0.09823567420244217,-0.00039483606815338135,0.14727595448493958
fou_008,-0.0015168056124821305,0.08207762986421585,0.06205836310982704,-0.12568998336791992,0.0027084648609161377,0.13310076296329498
fou_009,-0.0015777722001075745,0.05608997121453285,0.044302213937044144,-0.0936972051858902,0.0025774016976356506,0.08462302386760712
fou_010,-0.004367697983980179,0.062011804431676865,0.04837540537118912,-0.10788792371749878,-0.007943842560052872,0.09931492805480957
fou_011,0.001386650837957859,0.05966158211231232,0.04780905693769455,-0.08758099377155304,0.0006476715207099915,0.10264452546834946
fou_012,0.0009214439778588712,0.06482948362827301,0.05184216797351837,-0.10537610203027725,0.0025731921195983887,0.11365535110235214
fou_013,0.0026332654524594545,0.06330782175064087,0.05100829154253006,-0.10199392586946487,0.0030254609882831573,0.10666943341493607
fou_014,0.0035806549713015556,0.05168734863400459,0.04073624685406685,-0.09079688787460327,0.002200610935688019,0.0892302468419075
fou_015,-0.003415300277993083,0.05026720464229584,0.03866754099726677,-0.08541494607925415,-0.0011999569833278656,0.07913199812173843
fou_016,-0.0043449788354337215,0.05458443984389305,0.04420251026749611,-0.09819956123828888,-0.0025177299976348877,0.07841380685567856
fou_017,-0.0002955118543468416,0.05960880219936371,0.04688699170947075,-0.09677235037088394,0.0019505210220813751,0.09806403517723083
fou_018,-0.003170431824401021,0.054998692125082016,0.04373705014586449,-0.09056549519300461,-0.004210606217384338,0.08413612097501755
fou_019,0.000470980565296486,0.04859178513288498,0.03791261091828346,-0.09002774208784103,0.0027802735567092896,0.0755586251616478
fou_020,-0.0033857226371765137,0.045002758502960205,0.0362212099134922,-0.07724814862012863,-0.0017847977578639984,0.0671788677573204
fou_021,0.0008786342805251479,0.04896320402622223,0.039105240255594254,-0.07819890230894089,0.001351863145828247,0.0748959481716156
fou_022,-0.0022034645080566406,0.04688084125518799,0.03694333881139755,-0.08511807769536972,-0.0004861988127231598,0.0705648884177208
fou_023,-0.0013200793182477355,0.050863899290561676,0.04010548070073128,-0.0888376384973526,-5.3588300943374634e-05,0.07794991880655289
fou_024,0.001955396495759487,0.04417542740702629,0.0356668196618557,-0.0688684955239296,0.0016310401260852814,0.07165389508008957
fou_025,-0.00013807573122903705,0.04551088437438011,0.034852035343647,-0.06956109404563904,-0.0014428608119487762,0.07219136506319046
fou_026,-0.0002975199604406953,0.04406212270259857,0.03489337116479874,-0.08301270008087158,0.0027610063552856445,0.0623512826859951
fou_027,0.000911444891244173,0.04694170877337456,0.037715423852205276,-0.08021487295627594,0.004432018846273422,0.07085876166820526
fou_028,-0.0017901873216032982,0.04597325250506401,0.03575757145881653,-0.08369580656290054,0.0013190247118473053,0.06726892292499542
fou_029,0.0019524148665368557,0.04259244725108147,0.03390755504369736,-0.07171182334423065,0.0031737908720970154,0.06490478664636612
fou_030,-0.004263109527528286,0.04179694503545761,0.03378092870116234,-0.06991289556026459,-0.0067613329738378525,0.06550497561693192
fou_031,-0.001794658601284027,0.040843721479177475,0.032665055245161057,-0.07233966141939163,4.034861922264099e-05,0.05801265686750412
fou_032,0.0019688138272613287,0.04283313825726509,0.03338117152452469,-0.07658673077821732,0.004789026454091072,0.06454557180404663
fou_033,8.375190373044461e-05,0.041086845099925995,0.03255288675427437,-0.06915660202503204,0.004491547122597694,0.061951830983161926
fou_034,-0.0018773897318169475,0.039038363844156265,0.031219245865941048,-0.06815542280673981,-0.003031659871339798,0.0649174302816391
fou_035,0.0007702615694142878,0.04050992801785469,0.03222832828760147,-0.06763236224651337,0.001014169305562973,0.06496760994195938
fou_036,0.0014688873197883368,0.03923037275671959,0.03158712759613991,-0.06113307923078537,0.0023093149065971375,0.06325248628854752
fou_037,-0.002425942337140441,0.037839166820049286,0.029475312680006027,-0.07029455155134201,0.0009113401174545288,0.05041535198688507
fou_038,-0.0020604305900633335,0.03912952169775963,0.03105797804892063,-0.07089664041996002,0.002217605710029602,0.05412330850958824
