epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.12744109999766806,,1024,32,marginal
69,69,B,1,0.06363229999988107,,1600,50,marginal
89,89,B,2,0.0732529999986582,,1600,50,marginal
109,109,B,3,0.053566200000204844,,1600,50,marginal
129,129,B,4,0.054604099997959565,,1600,50,marginal
169,169,B,5,0.04760529999839491,,1600,50,marginal
