run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T164046Z-dd3567b9,baseline,1,0.09909271127253301,0.2962636947631836,32.0
shapley-20260606T164046Z-dd3567b9,baseline,2,0.11306144051195585,0.2588793039321899,81.9370346069336
shapley-20260606T164046Z-dd3567b9,baseline,3,0.14254026777052783,0.4087235927581787,121.94333243370056
shapley-20260606T164046Z-dd3567b9,baseline,4,0.22535528372100086,0.7931792736053467,139.95592522621155
shapley-20260606T164046Z-dd3567b9,baseline,5,0.2794145757361548,1.2805838584899902,157.96536993980408
shapley-20260606T164046Z-dd3567b9,baseline,6,0.3028425516240531,1.2150757312774658,172.43554067611694
shapley-20260606T164113Z-078f6416,marginal,1,0.1571165259229019,0.5158066749572754,32.0
shapley-20260606T164113Z-078f6416,marginal,2,0.15698431816417718,0.3857820034027099,82.0
shapley-20260606T164113Z-078f6416,marginal,3,0.2182978572673164,0.5105381011962891,125.0
shapley-20260606T164113Z-078f6416,marginal,4,0.2736668286961503,0.7550904750823975,150.0
shapley-20260606T164113Z-078f6416,marginal,5,0.37042358278995374,0.9742002487182616,165.0
shapley-20260606T164113Z-078f6416,marginal,6,0.42652515781810507,1.0554871559143066,177.35319066047668
shapley-20260606T164143Z-a93b70d5,conditional,1,0.08858462443276945,0.3112194538116455,32.0
shapley-20260606T164143Z-a93b70d5,conditional,2,0.08937645898186015,0.2701977491378784,79.0
shapley-20260606T164143Z-a93b70d5,conditional,3,0.0925983832821657,0.2817875742912292,117.0
shapley-20260606T164143Z-a93b70d5,conditional,4,0.10306967798896943,0.2926302552223205,148.0
shapley-20260606T164143Z-a93b70d5,conditional,5,0.11587558828978213,0.3210568428039551,167.0
shapley-20260606T164143Z-a93b70d5,conditional,6,0.1249682683810533,0.3846797943115234,177.013418674469
