node_id,mask,coalition_size,c_value,mean,second_moment,variance,effective_count,effective_count_pre,blend_weight,probability,n_new,global_progress,epoch,cycle,sampling_phase,run_id,training_type,shapley_tactic
0,0,0,1.0,-1.2195119857788086,1.6232914924621582,0.1360820531845092,32.0,0.0,1.0,0.14222052693367,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
1,10000,1,0.4000000059604645,-1.298276424407959,1.883142709732056,0.1976209878921508,32.0,0.0,1.0,0.0690728574991226,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
2,1000,1,0.4000000059604645,-0.4730862975120544,0.2460635751485824,0.022252932190895,32.0,0.0,1.0,0.0238428898155689,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
3,11000,2,0.2000000029802322,-0.4049092233181,0.1894665658473968,0.025515079498291,32.0,0.0,1.0,0.013229981996119,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
4,100,1,0.4000000059604645,-1.343934178352356,2.1024227142333984,0.2962636947631836,32.0,0.0,1.0,0.0843482688069343,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
5,10100,2,0.2000000029802322,-1.127605676651001,1.4227129220962524,0.1512184143066406,32.0,0.0,1.0,0.0307734888046979,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
6,1100,2,0.2000000029802322,-0.3393179476261139,0.1579626649618148,0.0428259968757629,32.0,0.0,1.0,0.0168445948511362,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
7,11100,3,0.2000000029802322,-0.1881923973560333,0.0525493063032627,0.0171329267323017,32.0,0.0,1.0,0.0110217416658997,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
8,10,1,0.4000000059604645,-1.1883597373962402,1.5431450605392456,0.1309461593627929,32.0,0.0,1.0,0.0564119890332222,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
9,10010,2,0.2000000029802322,-1.0569374561309814,1.3603039979934692,0.2431871891021728,32.0,0.0,1.0,0.0387570224702358,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
10,1010,2,0.2000000029802322,-0.351500391960144,0.1477910429239273,0.0242385193705558,32.0,0.0,1.0,0.0129201142117381,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
11,11010,3,0.2000000029802322,-0.214640662074089,0.052660085260868,0.0065894722938537,32.0,0.0,1.0,0.0072151659987866,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
12,110,2,0.2000000029802322,-1.020632266998291,1.234479904174805,0.1927896738052368,32.0,0.0,1.0,0.0346177965402603,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
13,10110,3,0.2000000029802322,-0.9789481163024902,1.1307063102722168,0.1723669171333313,32.0,0.0,1.0,0.0327873490750789,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
14,1110,3,0.2000000029802322,-0.1336151361465454,0.0345977395772933,0.0167447347193956,32.0,0.0,1.0,0.0109075559303164,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
15,11110,4,0.4000000059604645,-0.0716583281755447,0.0114786038175225,0.0063436878845095,32.0,0.0,1.0,0.0131963063031435,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
16,1,1,0.4000000059604645,-1.3379106521606443,1.9247448444366453,0.134739875793457,32.0,0.0,1.0,0.0572089478373527,32,0.0,49,0,1,shapley-20260606T164046Z-dd3567b9,shapley,baseline
