epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic,run_id,training_type,shapley_tactic
49,49,B,0,0.2223394000029657,,1024,32,baseline,shapley-20260606T164046Z-dd3567b9,shapley,baseline
69,69,B,1,0.0672602999984519,,1600,50,baseline,shapley-20260606T164046Z-dd3567b9,shapley,baseline
89,89,B,2,0.0441435999964596,,1600,50,baseline,shapley-20260606T164046Z-dd3567b9,shapley,baseline
109,109,B,3,0.0470459000061964,,1600,50,baseline,shapley-20260606T164046Z-dd3567b9,shapley,baseline
129,129,B,4,0.0413349000009475,,1600,50,baseline,shapley-20260606T164046Z-dd3567b9,shapley,baseline
169,169,B,5,0.1132304999919142,,1600,50,baseline,shapley-20260606T164046Z-dd3567b9,shapley,baseline
49,49,B,0,0.1489212000014959,,1024,32,marginal,shapley-20260606T164113Z-078f6416,shapley,marginal
69,69,B,1,0.0678333999967435,,1600,50,marginal,shapley-20260606T164113Z-078f6416,shapley,marginal
89,89,B,2,0.0451020000036805,,1600,50,marginal,shapley-20260606T164113Z-078f6416,shapley,marginal
109,109,B,3,0.0582288000005064,,1600,50,marginal,shapley-20260606T164113Z-078f6416,shapley,marginal
129,129,B,4,0.0594709999859333,,1600,50,marginal,shapley-20260606T164113Z-078f6416,shapley,marginal
169,169,B,5,0.0531790000095497,,1600,50,marginal,shapley-20260606T164113Z-078f6416,shapley,marginal
49,49,B,0,0.1960906000022078,,1024,32,conditional,shapley-20260606T164143Z-a93b70d5,shapley,conditional
69,69,B,1,0.1042973000003257,,1600,50,conditional,shapley-20260606T164143Z-a93b70d5,shapley,conditional
89,89,B,2,0.0770412999991094,,1600,50,conditional,shapley-20260606T164143Z-a93b70d5,shapley,conditional
109,109,B,3,0.0930408999993233,,1600,50,conditional,shapley-20260606T164143Z-a93b70d5,shapley,conditional
129,129,B,4,0.0831601999962003,,1600,50,conditional,shapley-20260606T164143Z-a93b70d5,shapley,conditional
169,169,B,5,0.0804863999946974,,1600,50,conditional,shapley-20260606T164143Z-a93b70d5,shapley,conditional
