epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy,run_id,training_type,shapley_tactic
49,0,1,fou,76,0.0627623125910759,0.0455862917006015,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
49,0,1,fac,216,0.9051213264465332,0.6574187874794006,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
49,0,1,kar,64,0.2126694917678833,0.1544687151908874,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
49,0,1,zer,47,0.1371387988328933,0.0996083319187164,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
49,0,1,mor,6,0.0590884201228618,0.04291782528162,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
69,1,2,fou,76,0.0440146103501319,0.0301549471914768,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
69,1,2,fac,216,0.9521285891532898,0.6523149609565735,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
69,1,2,kar,64,0.2475674152374267,0.1696114689111709,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
69,1,2,zer,47,0.1435107439756393,0.0983209684491157,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
69,1,2,mor,6,0.0723935291171073,0.0495976917445659,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
89,2,3,fou,76,0.067200094461441,0.0430601388216018,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
89,2,3,fac,216,0.9888558387756348,0.633634090423584,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
89,2,3,kar,64,0.2615043222904205,0.1675654202699661,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
89,2,3,zer,47,0.1708964109420776,0.1095061376690864,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
89,2,3,mor,6,0.0721536800265312,0.0462342724204063,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
109,3,4,fou,76,0.1091618612408638,0.0607539638876915,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
109,3,4,fac,216,1.11398184299469,0.6199858784675598,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
109,3,4,kar,64,0.2868558168411255,0.1596494168043136,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
109,3,4,zer,47,0.1935388445854187,0.1077139228582382,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
109,3,4,mor,6,0.0932474434375763,0.0518968030810356,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
129,4,5,fou,76,0.091046504676342,0.0467412397265434,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
129,4,5,fac,216,1.192865252494812,0.6123903393745422,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
129,4,5,kar,64,0.3126167058944702,0.1604904234409332,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
129,4,5,zer,47,0.2371192872524261,0.1217317357659339,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
129,4,5,mor,6,0.1142360866069793,0.0586462505161762,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
169,5,6,fou,76,0.1226682886481285,0.0582683868706226,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
169,5,6,fac,216,1.2625049352645874,0.5996996164321899,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
169,5,6,kar,64,0.3396810889244079,0.1613511443138122,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
169,5,6,zer,47,0.2246940582990646,0.1067314147949218,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
169,5,6,mor,6,0.1556804925203323,0.073949433863163,positive_share,shapley-20260606T025857Z-f285ea38,shapley,baseline
49,0,1,fou,76,0.0873912945389747,0.0870033726096153,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
49,0,1,fac,216,0.5636113286018372,0.5611095428466797,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
49,0,1,kar,64,0.1747148185968399,0.1739392876625061,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
49,0,1,zer,47,0.1357017755508422,0.1350994110107422,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
49,0,1,mor,6,0.0430394411087036,0.0428483933210372,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
69,1,2,fou,76,0.0610764771699905,0.0653659105300903,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
69,1,2,fac,216,0.5598061680793762,0.599121630191803,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
69,1,2,kar,64,0.1773730218410492,0.189830020070076,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
69,1,2,zer,47,0.1248227357864379,0.1335891038179397,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
69,1,2,mor,6,0.0112997116521,0.0120932962745428,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
89,2,3,fou,76,0.0711797401309013,0.0750983133912086,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
89,2,3,fac,216,0.546177327632904,0.5762453675270081,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
89,2,3,kar,64,0.1811229288578033,0.19109408557415,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
89,2,3,zer,47,0.1348366290330886,0.1422596275806427,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
89,2,3,mor,6,0.0145041448995471,0.015302624553442,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
109,3,4,fou,76,0.0631669238209724,0.0718510076403617,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
109,3,4,fac,216,0.5256242752075195,0.5978862047195435,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
109,3,4,kar,64,0.1674030721187591,0.1904173642396927,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
109,3,4,zer,47,0.1207893043756485,0.1373952180147171,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
109,3,4,mor,6,0.0021540725138038,0.0024502107407897,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
129,4,5,fou,76,0.0498420894145965,0.0619328655302524,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
129,4,5,fac,216,0.503698468208313,0.6258864998817444,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
129,4,5,kar,64,0.1524955928325653,0.1894882321357727,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
129,4,5,zer,47,0.0983263030648231,0.1221784651279449,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
129,4,5,mor,6,0.000413566827774,0.0005138905835337,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
169,5,6,fou,76,0.0568739622831344,0.0669009238481521,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
169,5,6,fac,216,0.5158161520957947,0.606755256652832,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
169,5,6,kar,64,0.1647238582372665,0.1937648952007293,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
169,5,6,zer,47,0.1093090251088142,0.1285803616046905,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
169,5,6,mor,6,0.0033992778044193,0.0039985752664506,positive_share,shapley-20260606T025932Z-da342579,shapley,conditional
