feature,mean_diff,std_diff,mae,q05,q50,q95
fou_000,-0.0010091665899381042,0.04671125113964081,0.035627398639917374,-0.06900490820407867,-0.0033491216599941254,0.07941455394029617
fou_001,-0.006819022819399834,0.06600644439458847,0.051264580339193344,-0.10981547087430954,-0.01298525184392929,0.1041427031159401
fou_002,0.0013812616234645247,0.07384376972913742,0.056890346109867096,-0.10137913376092911,-0.0021999776363372803,0.1334807127714157
fou_003,-0.005357799120247364,0.08841507881879807,0.06490039080381393,-0.14166539907455444,-0.0038688555359840393,0.1395786851644516
fou_004,0.0030550712253898382,0.07682393491268158,0.058719173073768616,-0.11930730938911438,0.0030920952558517456,0.12319450825452805
fou_005,-0.002810718957334757,0.054184164851903915,0.03973206877708435,-0.09080241620540619,-0.002509649842977524,0.0778958797454834
fou_006,0.0019281768472865224,0.06587587296962738,0.04795949161052704,-0.09304415434598923,-0.00011043250560760498,0.11561185866594315
fou_007,0.01005458552390337,0.07074381411075592,0.05414175987243652,-0.09685105830430984,0.0046698227524757385,0.1495627909898758
fou_008,-0.0033501130528748035,0.0798884779214859,0.06080063804984093,-0.12983883917331696,-0.006520099937915802,0.12877912819385529
fou_009,-0.002279612934216857,0.054364871233701706,0.04388594999909401,-0.09077039361000061,-0.0013136528432369232,0.08342313766479492
fou_010,-0.0038253897801041603,0.06148016080260277,0.048048246651887894,-0.10549747198820114,-0.004531994462013245,0.10221568495035172
fou_011,-0.000524513132404536,0.05867919325828552,0.04693944752216339,-0.09238351881504059,-0.0035797208547592163,0.09718526154756546
fou_012,-5.828082430525683e-05,0.06405758112668991,0.050552744418382645,-0.10779224336147308,0.0021403655409812927,0.10340683907270432
fou_013,0.002271960722282529,0.062170155346393585,0.050151173025369644,-0.09934376180171967,0.0020583942532539368,0.10515889525413513
fou_014,0.0031193012837320566,0.051784783601760864,0.04076946899294853,-0.09227488934993744,0.002787485718727112,0.08927036076784134
fou_015,-0.0013419338501989841,0.04995635151863098,0.03861353173851967,-0.08277152478694916,-0.0004045553505420685,0.08356646448373795
