feature,mean_diff,std_diff,mae,q05,q50,q95
fou_000,-1.8819420802174136e-05,0.046140942722558975,0.03452710062265396,-0.06947138905525208,-0.0015477389097213745,0.07726885378360748
fou_001,-0.004599441774189472,0.06657145172357559,0.049812279641628265,-0.1101272851228714,-0.006631791591644287,0.10453073680400848
fou_002,-0.002260942244902253,0.07446998357772827,0.05705622583627701,-0.11428436636924744,-0.006585896015167236,0.1354200839996338
fou_003,-0.0028700793627649546,0.08540862053632736,0.06351185590028763,-0.13295669853687286,-0.0020690634846687317,0.13360895216464996
fou_004,0.003929722122848034,0.07842127233743668,0.058879148215055466,-0.12043549865484238,0.005493223667144775,0.12240821123123169
fou_005,-0.004205340053886175,0.05344478413462639,0.03891576826572418,-0.08857791125774384,-0.004024568945169449,0.07509016990661621
fou_006,0.0010163269471377134,0.06547589600086212,0.047834910452365875,-0.10028989613056183,-0.002665191888809204,0.11157488077878952
fou_007,0.006414668634533882,0.0704122930765152,0.05410945042967796,-0.09664850682020187,6.6414475440979e-05,0.13717907667160034
fou_008,-0.0020520510151982307,0.07770898193120956,0.05947253108024597,-0.1343957632780075,-0.0029910802841186523,0.12993741035461426
fou_009,-1.2915730621898547e-05,0.05641668662428856,0.045248232781887054,-0.09185588359832764,0.003738895058631897,0.0862472876906395
fou_010,-0.0038001162465661764,0.0597662478685379,0.04683254659175873,-0.09423159062862396,-0.005729440599679947,0.09509842842817307
fou_011,0.00021802216360811144,0.058442648500204086,0.04668774455785751,-0.08549265563488007,-0.002315632998943329,0.09724774211645126
fou_012,-0.001031004823744297,0.063725046813488,0.050652798265218735,-0.11362086236476898,-0.0009267702698707581,0.10552409291267395
fou_013,0.0008481660624966025,0.0631680116057396,0.050635457038879395,-0.09929051250219345,0.000192299485206604,0.10175663232803345
fou_014,0.003045822726562619,0.051113422960042953,0.040060658007860184,-0.0849485993385315,0.0015058815479278564,0.08564919233322144
fou_015,-0.0018205300439149141,0.05014985799789429,0.038755640387535095,-0.07863965630531311,-0.0022342614829540253,0.08150111883878708
fou_016,-0.004024458583444357,0.053698521107435226,0.04346305876970291,-0.09300799667835236,-0.004091642796993256,0.07396572083234787
fou_017,0.0008573189843446016,0.05970247462391853,0.046463120728731155,-0.09813201427459717,0.0013656504452228546,0.09997133910655975
fou_018,-0.003238730365410447,0.05513917654752731,0.044168539345264435,-0.0869610458612442,-0.0031284652650356293,0.08406371623277664
fou_019,0.0006138575845398009,0.04801778122782707,0.03748630732297897,-0.0888897106051445,0.001698136329650879,0.07316810637712479
fou_020,-0.002701407764106989,0.045154787600040436,0.036183856427669525,-0.0802425667643547,0.00014527887105941772,0.06907550990581512
fou_021,0.0017454633489251137,0.04856926575303078,0.03862503543496132,-0.07505933195352554,0.0010977499186992645,0.07563932985067368
fou_022,-0.002478388836607337,0.04680057242512703,0.037146128714084625,-0.08198198676109314,-0.0019029676914215088,0.07352228462696075
fou_023,-0.0007855469593778253,0.04946795478463173,0.03928492218255997,-0.08197130262851715,-0.00040747225284576416,0.07889600098133087
fou_024,0.0024235136806964874,0.044350240379571915,0.03585720434784889,-0.06888148933649063,0.0008067786693572998,0.0731869637966156
fou_025,-0.000542885041795671,0.04518502578139305,0.03495919331908226,-0.06780629605054855,-0.0025341808795928955,0.07115474343299866
fou_026,-0.00043682559044100344,0.04383111745119095,0.03471912816166878,-0.08018183708190918,0.00275336392223835,0.0627225711941719
fou_027,0.0010085692629218102,0.04678412154316902,0.037733934819698334,-0.08339773863554001,0.005594221875071526,0.07016526907682419
fou_028,-0.002765452489256859,0.04555290937423706,0.035254839807748795,-0.08076848089694977,-0.00036165863275527954,0.06503961980342865
fou_029,0.001562990713864565,0.042401272803545,0.03366957604885101,-0.0688561350107193,0.003837890923023224,0.06653163582086563
fou_030,-0.0040793754160404205,0.04206516221165657,0.03390110284090042,-0.0694689154624939,-0.0069484710693359375,0.06640340387821198
fou_031,-0.002076322678476572,0.04101179912686348,0.0326494500041008,-0.07221394777297974,-0.0007375180721282959,0.05539204925298691
fou_032,0.0015849635237827897,0.042592257261276245,0.0331602543592453,-0.07283107936382294,0.0024452880024909973,0.0665629431605339
fou_033,0.0005959793925285339,0.040612705051898956,0.03243929520249367,-0.0717836320400238,0.00447038933634758,0.06140107661485672
fou_034,-0.0019869867246598005,0.03910021856427193,0.03125600889325142,-0.06753291934728622,-0.004388395696878433,0.06626057624816895
fou_035,0.0008052788907662034,0.040376752614974976,0.03236168250441551,-0.06688500195741653,0.0027158334851264954,0.06405482441186905
fou_036,0.0016342820599675179,0.03903632611036301,0.03156699985265732,-0.06053384020924568,0.002736000344157219,0.06375354528427124
fou_037,-0.0024649009574204683,0.03798285499215126,0.029470091685652733,-0.07107996940612793,-0.0001856386661529541,0.052175529301166534
fou_038,-0.002467848127707839,0.03922161087393761,0.030948061496019363,-0.07175693660974503,0.0020120665431022644,0.05360806733369827
fou_039,0.0005075887311249971,0.03894922137260437,0.03161528706550598,-0.06466503441333771,-0.0004337914288043976,0.061170175671577454
fou_040,-0.0015939793083816767,0.03860611841082573,0.030219940468668938,-0.06704431772232056,0.001066986471414566,0.05684303119778633
fou_041,0.0014906729338690639,0.03448972478508949,0.02716480940580368,-0.05473088100552559,0.00321941077709198,0.05175545811653137
fou_042,0.001250130939297378,0.03579029440879822,0.02855660952627659,-0.06058145686984062,0.002684902399778366,0.05701959505677223
fou_043,-0.00468148197978735,0.03644436597824097,0.028798021376132965,-0.07196216285228729,-0.0010747015476226807,0.04646259918808937
fou_044,-0.0034696015063673258,0.03955238685011864,0.03269905969500542,-0.07293529808521271,-0.0034047123044729233,0.058380126953125
fou_045,5.756758037023246e-05,0.0357852503657341,0.028374681249260902,-0.06505376100540161,0.0018143989145755768,0.05477859079837799
fou_046,0.0018490799702703953,0.03396833315491676,0.02730797789990902,-0.05517830699682236,0.004035502672195435,0.05351372808218002
fou_047,0.002391745336353779,0.03490461781620979,0.027911996468901634,-0.06692362576723099,0.006151951849460602,0.05573682114481926
fou_048,-0.0002381339727435261,0.039154913276433945,0.031197046861052513,-0.06614193320274353,-0.00023751705884933472,0.05997807905077934
fou_049,0.0026721989270299673,0.03746873140335083,0.02972257137298584,-0.062319524586200714,0.004323933273553848,0.06185281276702881
fou_050,-0.00046803048462606966,0.038188230246305466,0.030611881986260414,-0.07128693163394928,0.002037160098552704,0.057107821106910706
fou_051,0.0015401545679196715,0.03933465853333473,0.031733427196741104,-0.06245090439915657,0.0028170160949230194,0.060977522283792496
fou_052,0.0021375445649027824,0.03846549242734909,0.031020017340779305,-0.05853703245520592,0.002685466781258583,0.06573555618524551
fou_053,-2.41258749156259e-05,0.04224641993641853,0.0339365229010582,-0.07781151682138443,0.0033803433179855347,0.061944082379341125
fou_054,-0.001230777706950903,0.04365464672446251,0.03487563133239746,-0.0749022588133812,0.0012215711176395416,0.06983597576618195
fou_055,-0.00018675759201869369,0.04118972644209862,0.03295976668596268,-0.07475538551807404,0.0027476847171783447,0.0632292777299881
fou_056,-0.0020555807277560234,0.047684598714113235,0.03858651965856552,-0.08397901803255081,-0.0006749331951141357,0.07361766695976257
fou_057,0.00534503348171711,0.04438884183764458,0.036453064531087875,-0.06602704524993896,0.0057086944580078125,0.07298792153596878
fou_058,0.0012257342459633946,0.0439300611615181,0.03583550825715065,-0.0734763890504837,0.00549762137234211,0.07022199034690857
fou_059,0.0029573915526270866,0.04526647925376892,0.03671931475400925,-0.07669493556022644,0.006294744089245796,0.0689849928021431
fou_060,-0.0006180786294862628,0.04900479316711426,0.03879474475979805,-0.07559407502412796,-0.0034184306859970093,0.08685878664255142
fou_061,0.005851030349731445,0.04631037637591362,0.037955667823553085,-0.07189448922872543,0.00417761504650116,0.08186203986406326
fou_062,0.002987608080729842,0.05105786770582199,0.041302986443042755,-0.07971744984388351,0.007589105516672134,0.07934150099754333
fou_063,0.007144044619053602,0.047875069081783295,0.03829942271113396,-0.07397293299436569,0.008981432765722275,0.07997369021177292
fou_064,-0.002051790477707982,0.04567781835794449,0.03500457853078842,-0.0718446597456932,-0.006742909550666809,0.07752487063407898
fou_065,0.0029697692953050137,0.05461933836340904,0.04437405243515968,-0.08889342099428177,0.006740309298038483,0.08971627801656723
