epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.12706840000100783,,1024,32,baseline
69,69,B,1,0.04645149999851128,,1600,50,baseline
89,89,B,2,0.042450799999642186,,1600,50,baseline
109,109,B,3,0.05824120000033872,,1600,50,baseline
129,129,B,4,0.04468609999821638,,1600,50,baseline
169,169,B,5,0.04567010000027949,,1600,50,baseline
