epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.12881729999935487,,1024,32,marginal
69,69,B,1,0.05192830000305548,,1600,50,marginal
89,89,B,2,0.043858700002601836,,1600,50,marginal
109,109,B,3,0.05415329999959795,,1600,50,marginal
129,129,B,4,0.048127100002602674,,1600,50,marginal
169,169,B,5,0.048204499998973915,,1600,50,marginal
