epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.13210170000093058,,1024,32,baseline
69,69,B,1,0.0425688999985141,,1600,50,baseline
89,89,B,2,0.04940390000047046,,1600,50,baseline
109,109,B,3,0.05162449999988894,,1600,50,baseline
129,129,B,4,0.05732159999934083,,1600,50,baseline
169,169,B,5,0.043307100000674836,,1600,50,baseline
