hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.8700000509852543e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0003789999991568038,200
KLBetaSchedulerCallback.on_batch_begin,0.0023073999782354804,1400
KLBetaSchedulerCallback.on_batch_end,0.003200499953891267,1400
KLBetaSchedulerCallback.on_epoch_end,0.0027271999897493515,200
KLBetaSchedulerCallback.on_train_end,1.5000005078036338e-06,1
