loss,recon,recon_base,pix_recon,aux_recon_base,kl,val_loss,val_recon,val_recon_base,val_pix_recon,val_aux_recon_base,val_kl,beta,aux_loss_weight,lr,logical_epoch,epoch_duration_sec,elapsed_train_sec,kl_target,kl_target_final,next_beta,kl_controller_advanced,epoch
0.9617759500231061,0.9617759500231061,0.9617759500231061,0.9617759500231061,1.015499302319118,4.695541002920696,0.8398239016532898,0.8398239016532898,0.8398239016532898,0.8398239016532898,1.107361376285553,27.750493049621582,0.0,0.0,0.001,0,0.288970600000539,0.288970600000539,50.0,5.0,0.0,True,0
0.7400842479297093,0.7400842479297093,0.7400842479297093,0.7400842479297093,1.1260508298873901,33.46662112644741,0.6465703547000885,0.6465703547000885,0.6465703547000885,0.6465703547000885,1.1557322144508362,40.38218688964844,0.0,0.0,0.001,1,0.0648959999998624,0.3538666000004014,50.0,5.0,0.0,True,1
0.6086747986929757,0.6086747986929757,0.6086747986929757,0.6086747986929757,1.162592853818621,42.98791667393276,0.552968829870224,0.552968829870224,0.552968829870224,0.552968829870224,1.1960574388504028,51.71692657470703,0.0,0.0,0.001,2,0.06272920000083104,0.4165958000012324,50.0,5.0,0.0,True,2
0.5189475757735116,0.5189475757735116,0.5189475757735116,0.5189475757735116,1.1961552585874284,54.630653381347656,0.4865076094865799,0.4865076094865799,0.4865076094865799,0.4865076094865799,1.2067725658416748,58.77801704406738,0.0,0.0,0.001,3,0.06447280000065803,0.48106860000189045,50.0,5.0,0.0,True,3
0.4597153493336269,0.4597153493336269,0.4597153493336269,0.4597153493336269,1.2039438315800257,60.03956059047154,0.4443362355232239,0.4443362355232239,0.4443362355232239,0.4443362355232239,1.21090567111969,59.95652198791504,0.0,0.0,0.001,4,0.06346080000002985,0.5445294000019203,50.0,5.0,0.0,True,4
0.4211010422025408,0.4211010422025408,0.4211010422025408,0.4211010422025408,1.2145993879863195,61.13788877214704,0.4134305417537689,0.4134305417537689,0.4134305417537689,0.4134305417537689,1.2133384943008423,61.857669830322266,0.0,0.0,0.001,5,0.06234539999968547,0.6068748000016058,50.0,5.0,0.0,True,5
0.391972724880491,0.391972724880491,0.391972724880491,0.391972724880491,1.2289687054497855,64.11024965558734,0.38822585344314575,0.38822585344314575,0.38822585344314575,0.38822585344314575,1.2321364283561707,65.5177001953125,0.0,0.0,0.001,6,0.06293139999979758,0.6698062000014033,50.0,5.0,0.0,True,6
0.3676146055970873,0.3676146055970873,0.3676146055970873,0.3676146055970873,1.240617803164891,67.24363163539341,0.36755624413490295,0.36755624413490295,0.36755624413490295,0.36755624413490295,1.231300175189972,67.65764999389648,0.0,0.0,0.001,7,0.07331239999984973,0.7431186000012531,50.0,5.0,0.0,True,7
0.3451193613665445,0.3451193613665445,0.3451193613665445,0.3451193613665445,1.2434216397149223,70.69488525390625,0.3515256643295288,0.3515256643295288,0.3515256643295288,0.3515256643295288,1.2423841953277588,71.31699752807617,0.0,0.0,0.001,8,0.0646335999990697,0.8077522000003228,50.0,5.0,0.0,True,8
0.33148702553340365,0.33148702553340365,0.33148702553340365,0.33148702553340365,1.2516510316303797,73.64437866210938,0.3390524238348007,0.3390524238348007,0.3390524238348007,0.3390524238348007,1.2536123394966125,74.39627456665039,0.0,0.0,0.001,9,0.06234969999968598,0.8701019000000088,50.0,5.0,0.0,True,9
