run_id,training_type,shapley_tactic,threshold_val_pix_recon,reached_threshold,epoch_to_threshold,elapsed_sec_to_threshold,best_val_pix_recon
baseline-20260606T025555Z-babb6e85,baseline,none,0.2939735591411591,True,23,1.725057999996352,0.2799748182296753
pix_only-20260606T025618Z-bebee99e,pix_only,none,0.2939735591411591,True,17,1.3487151999906928,0.2691099047660827
shapley-20260606T025643Z-bbcc3fa1,shapley,baseline,0.2939735591411591,True,23,1.6927590999985114,0.278878316283226
shapley-20260606T025707Z-28281be0,shapley,marginal,0.2939735591411591,True,22,1.6235345999957644,0.2792778015136719
shapley-20260606T025731Z-f285c8e1,shapley,conditional,0.2939735591411591,True,25,1.804283800007397,0.2822105586528778
