run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T025643Z-bbcc3fa1,baseline,1,0.09232256218092512,0.3351258039474487,32.0
shapley-20260606T025643Z-bbcc3fa1,baseline,2,0.10508093005046246,0.2703278064727783,82.0
shapley-20260606T025643Z-bbcc3fa1,baseline,3,0.13831457334890726,0.4047818183898926,126.0
shapley-20260606T025643Z-bbcc3fa1,baseline,4,0.1951660593767883,0.7777829170227051,145.0
shapley-20260606T025643Z-bbcc3fa1,baseline,5,0.26118987014342565,1.0095796585083008,163.0
shapley-20260606T025643Z-bbcc3fa1,baseline,6,0.3099846156255808,1.1962614059448242,172.77989029884338
shapley-20260606T025707Z-28281be0,marginal,1,0.17586906495853324,0.5128610134124756,32.0
shapley-20260606T025707Z-28281be0,marginal,2,0.17355159539147275,0.4390778541564941,82.0
shapley-20260606T025707Z-28281be0,marginal,3,0.2235058312944602,0.7241485118865967,120.0
shapley-20260606T025707Z-28281be0,marginal,4,0.27063466358231375,0.9281167984008788,145.0
shapley-20260606T025707Z-28281be0,marginal,5,0.3388328213186469,1.1018729209899902,174.0
shapley-20260606T025707Z-28281be0,marginal,6,0.38480861714924686,1.0634183883666992,189.22678971290588
shapley-20260606T025731Z-f285c8e1,conditional,1,0.10838833394882381,0.4241639375686645,32.0
shapley-20260606T025731Z-f285c8e1,conditional,2,0.10654799797703159,0.2991089820861816,81.0
shapley-20260606T025731Z-f285c8e1,conditional,3,0.10853556282381756,0.2758090496063232,117.0
shapley-20260606T025731Z-f285c8e1,conditional,4,0.11484395230218065,0.2896733283996582,136.0
shapley-20260606T025731Z-f285c8e1,conditional,5,0.1268931280574179,0.3729442954063415,167.0
shapley-20260606T025731Z-f285c8e1,conditional,6,0.12904780208191366,0.3469839096069336,185.44859766960144
