node_id,mask,coalition_size,c_value,mean,second_moment,variance,effective_count,effective_count_pre,blend_weight,probability,n_new,global_progress,epoch,cycle,sampling_phase,run_id,training_type,shapley_tactic
0,0,0,1.0,-1.2392723560333252,1.701432704925537,0.1656367778778076,32.0,0.0,1.0,0.1631083041429519,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
1,10000,1,0.4000000059604645,-1.2032687664031982,1.6685068607330322,0.2206511497497558,32.0,0.0,1.0,0.0758410692214965,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
2,1000,1,0.4000000059604645,-0.4960460960865021,0.2847042679786682,0.0386425405740737,32.0,0.0,1.0,0.032319851219654,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
3,11000,2,0.2000000029802322,-0.3365681171417236,0.1358667761087417,0.0225886777043342,32.0,0.0,1.0,0.0129729798063635,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
4,100,1,0.4000000059604645,-1.155165195465088,1.4605414867401123,0.1261348724365234,32.0,0.0,1.0,0.0575854033231735,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
5,10100,2,0.2000000029802322,-1.1092472076416016,1.406442165374756,0.1760127544403076,32.0,0.0,1.0,0.0344217270612716,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
6,1100,2,0.2000000029802322,-0.2443556785583496,0.0841722413897514,0.0244625434279441,32.0,0.0,1.0,0.0134597020223736,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
7,11100,3,0.2000000029802322,-0.1870006918907165,0.0518105030059814,0.0168412439525127,32.0,0.0,1.0,0.0113381771370768,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
8,10,1,0.4000000059604645,-1.2118173837661743,1.5773013830184937,0.1088000535964965,32.0,0.0,1.0,0.053553469479084,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
9,10010,2,0.2000000029802322,-1.1258376836776731,1.417475938796997,0.1499654054641723,32.0,0.0,1.0,0.0318498015403747,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
10,1010,2,0.2000000029802322,-0.3261786699295044,0.1366927325725555,0.0303002074360847,32.0,0.0,1.0,0.0148669090121984,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
11,11010,3,0.2000000029802322,-0.1946737021207809,0.0468804687261581,0.0089826174080371,32.0,0.0,1.0,0.0085501968860626,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
12,110,2,0.2000000029802322,-0.9071052074432372,0.8894978761672974,0.0666580200195312,32.0,0.0,1.0,0.0215675737708807,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
13,10110,3,0.2000000029802322,-0.8137776851654053,0.7599467039108276,0.0977125763893127,32.0,0.0,1.0,0.0259018763899803,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
14,1110,3,0.2000000029802322,-0.1074204221367836,0.0203375313431024,0.0087983841076493,32.0,0.0,1.0,0.0084723690524697,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
15,11110,4,0.4000000059604645,-0.0333355665206909,0.0044198930263519,0.003308632876724,32.0,0.0,1.0,0.0101645505055785,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
16,1,1,0.4000000059604645,-1.1282782554626465,1.410999059677124,0.1379872560501098,32.0,0.0,1.0,0.0601842775940895,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
17,10001,2,0.2000000029802322,-1.3274797201156616,2.097328186035156,0.3351258039474487,32.0,0.0,1.0,0.0471169725060462,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
18,1001,2,0.2000000029802322,-0.3006647229194641,0.1070918515324592,0.016692578792572,32.0,0.0,1.0,0.0112924445420503,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
19,11001,3,0.2000000029802322,-0.3128960728645324,0.1216742396354675,0.0237702876329422,32.0,0.0,1.0,0.0132821407169103,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
20,101,2,0.2000000029802322,-1.1520109176635742,1.5797662734985352,0.2526371479034424,32.0,0.0,1.0,0.041041050106287,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
21,10101,3,0.2000000029802322,-1.0691512823104858,1.3892319202423096,0.2461475133895874,32.0,0.0,1.0,0.040523424744606,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
22,1101,3,0.2000000029802322,-0.1806627213954925,0.0489209741353988,0.0162819549441337,32.0,0.0,1.0,0.0111650638282299,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
23,11101,4,0.4000000059604645,-0.0970735624432563,0.0143659319728612,0.0049426555633544,32.0,0.0,1.0,0.0122012635692954,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
24,11,2,0.2000000029802322,-1.0926737785339355,1.3777467012405396,0.1838107109069824,32.0,0.0,1.0,0.0351540520787239,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
25,10011,3,0.2000000029802322,-1.0449730157852173,1.261335372924805,0.169366717338562,32.0,0.0,1.0,0.0337846726179122,32,0.0,49,0,1,shapley-20260606T025643Z-bbcc3fa1,shapley,baseline
