epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.1270317000016803,,1024,32,marginal
69,69,B,1,0.05293559999699937,,1600,50,marginal
89,89,B,2,0.05231469999853289,,1600,50,marginal
109,109,B,3,0.048593999999866355,,1600,50,marginal
129,129,B,4,0.04853770000045188,,1600,50,marginal
169,169,B,5,0.04915379999874858,,1600,50,marginal
