run_id,training_type,shapley_tactic,threshold_val_pix_recon,reached_threshold,epoch_to_threshold,elapsed_sec_to_threshold,best_val_pix_recon
baseline-20260606T023326Z-ac9685ea,baseline,none,0.2892221622169018,True,24,1.8126365000025544,0.2754496783018112
pix_only-20260606T023350Z-b79fa114,pix_only,none,0.2892221622169018,True,20,1.5317556000045442,0.2698887139558792
shapley-20260606T023414Z-4c6a5561,shapley,baseline,0.2892221622169018,True,26,1.852338699995016,0.2766608595848083
shapley-20260606T023438Z-75bc42d5,shapley,marginal,0.2892221622169018,True,31,2.2705304000046453,0.2808472812175751
shapley-20260606T023503Z-2cde927b,shapley,conditional,0.2892221622169018,True,26,1.84737309999764,0.2801279425621032
