epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.12945449999824632,,1024,32,marginal
69,69,B,1,0.05619759999899543,,1600,50,marginal
89,89,B,2,0.04871550000098068,,1600,50,marginal
109,109,B,3,0.0541135999992548,,1600,50,marginal
129,129,B,4,0.05143110000062734,,1600,50,marginal
169,169,B,5,0.05061339999883785,,1600,50,marginal
