node_id,mask,coalition_size,c_value,mean,second_moment,variance,effective_count,effective_count_pre,blend_weight,probability,n_new,global_progress,epoch,cycle,sampling_phase
0,00000,0,1.0,-1.7205034494400024,3.3933987617492676,0.43326663970947266,32.0,0.0,1.0,0.1779879927635193,32,0.0,49,0,1
1,10000,1,0.4000000059604645,-1.6348395347595215,3.041119337081909,0.36841893196105957,32.0,0.0,1.0,0.06628255546092987,32,0.0,49,0,1
2,01000,1,0.4000000059604645,-0.7243193984031677,0.6426807641983032,0.11804217100143433,32.0,0.0,1.0,0.03795257583260536,32,0.0,49,0,1
3,11000,2,0.20000000298023224,-0.6272920370101929,0.4805663228034973,0.08707103133201599,32.0,0.0,1.0,0.01686839386820793,32,0.0,49,0,1
4,00100,1,0.4000000059604645,-1.4074840545654297,2.248476982116699,0.26746559143066406,32.0,0.0,1.0,0.05662372335791588,32,0.0,49,0,1
5,10100,2,0.20000000298023224,-1.3299617767333984,2.027864456176758,0.259066104888916,32.0,0.0,1.0,0.028371676802635193,32,0.0,49,0,1
6,01100,2,0.20000000298023224,-0.43551942706108093,0.2591150403022766,0.06943787634372711,32.0,0.0,1.0,0.015170799568295479,32,0.0,49,0,1
7,11100,3,0.20000000298023224,-0.34850001335144043,0.18068018555641174,0.05922792851924896,32.0,0.0,1.0,0.01408758107572794,32,0.0,49,0,1
8,00010,1,0.4000000059604645,-1.646581768989563,3.0988833904266357,0.3876519203186035,32.0,0.0,1.0,0.06796488165855408,32,0.0,49,0,1
9,10010,2,0.20000000298023224,-1.2443135976791382,1.7228442430496216,0.17452788352966309,32.0,0.0,1.0,0.023466143757104874,32,0.0,49,0,1
10,01010,2,0.20000000298023224,-0.4557064175605774,0.2461286038160324,0.03846026957035065,32.0,0.0,1.0,0.011546352878212929,32,0.0,49,0,1
11,11010,3,0.20000000298023224,-0.41589823365211487,0.23857158422470093,0.06560024619102478,32.0,0.0,1.0,0.01477364543825388,32,0.0,49,0,1
12,00110,2,0.20000000298023224,-1.1402627229690552,1.5583518743515015,0.2581528425216675,32.0,0.0,1.0,0.02832339145243168,32,0.0,49,0,1
13,10110,3,0.20000000298023224,-1.0467160940170288,1.3455495834350586,0.24993503093719482,32.0,0.0,1.0,0.02788498066365719,32,0.0,49,0,1
14,01110,3,0.20000000298023224,-0.20492768287658691,0.06306486576795578,0.021069511771202087,32.0,0.0,1.0,0.008805906400084496,32,0.0,49,0,1
15,11110,4,0.4000000059604645,-0.08176290988922119,0.015168046578764915,0.008482873439788818,32.0,0.0,1.0,0.010905983857810497,32,0.0,49,0,1
16,00001,1,0.4000000059604645,-1.6694567203521729,3.4220316410064697,0.6349458694458008,32.0,0.0,1.0,0.08670268952846527,32,0.0,49,0,1
17,10001,2,0.20000000298023224,-1.4162321090698242,2.2684736251831055,0.2627601623535156,32.0,0.0,1.0,0.028566138818860054,32,0.0,49,0,1
18,01001,2,0.20000000298023224,-0.5795260667800903,0.40817660093307495,0.07232615351676941,32.0,0.0,1.0,0.015462515875697136,32,0.0,49,0,1
19,11001,3,0.20000000298023224,-0.41735631227493286,0.20811215043067932,0.033925861120224,32.0,0.0,1.0,0.010905161499977112,32,0.0,49,0,1
20,00101,2,0.20000000298023224,-1.1530718803405762,1.6002254486083984,0.2706507444381714,32.0,0.0,1.0,0.02897697314620018,32,0.0,49,0,1
21,10101,3,0.20000000298023224,-1.260535717010498,1.781578540802002,0.19262826442718506,32.0,0.0,1.0,0.02460239827632904,32,0.0,49,0,1
22,01101,3,0.20000000298023224,-0.32973670959472656,0.15094685554504395,0.04222055524587631,32.0,0.0,1.0,0.012049893848598003,32,0.0,49,0,1
23,11101,4,0.4000000059604645,-0.18233206868171692,0.05645244941115379,0.023207467049360275,32.0,0.0,1.0,0.017384756356477737,32,0.0,49,0,1
24,00011,2,0.20000000298023224,-1.3876948356628418,2.199364185333252,0.27366721630096436,32.0,0.0,1.0,0.029132449999451637,32,0.0,49,0,1
25,10011,3,0.20000000298023224,-1.2057197093963623,1.6448650360107422,0.19110500812530518,32.0,0.0,1.0,0.024508893489837646,32,0.0,49,0,1
26,01011,3,0.20000000298023224,-0.35410457849502563,0.15140694379806519,0.02601689100265503,32.0,0.0,1.0,0.009674088098108768,32,0.0,49,0,1
27,11011,4,0.4000000059604645,-0.23844999074935913,0.06372497230768204,0.006866574287414551,32.0,0.0,1.0,0.009912432171404362,32,0.0,49,0,1
28,00111,3,0.20000000298023224,-1.2229788303375244,1.7384699583053589,0.24279272556304932,32.0,0.0,1.0,0.02749805338680744,32,0.0,49,0,1
29,10111,4,0.4000000059604645,-1.0351793766021729,1.3212292194366455,0.2496328353881836,32.0,0.0,1.0,0.05473743751645088,32,0.0,49,0,1
30,01111,4,0.4000000059604645,-0.13748186826705933,0.029114719480276108,0.010213455185294151,32.0,0.0,1.0,0.011869573034346104,32,0.0,49,0,1
31,11111,5,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0010000000474974513,32,0.0,49,0,1
0,00000,0,1.0,-1.7101211547851562,3.435413360595703,0.5108990669250488,256.0,32.0,0.8888888955116272,0.17972923815250397,256,0.0,69,1,2
1,10000,1,0.4000000059604645,-1.647650957107544,3.254606246948242,0.5398526191711426,96.0,32.0,0.6666666865348816,0.07448955625295639,64,0.0,69,1,2
2,01000,1,0.4000000059604645,-0.754051923751831,0.6871680021286011,0.11857372522354126,128.0,32.0,0.75,0.03544151410460472,96,0.0,69,1,2
3,11000,2,0.20000000298023224,-0.5965955257415771,0.4593786895275116,0.10345247387886047,64.0,32.0,0.5,0.017085274681448936,32,0.0,69,1,2
4,00100,1,0.4000000059604645,-1.4294569492340088,2.349771022796631,0.3064239025115967,96.0,32.0,0.6666666865348816,0.05636678636074066,64,0.0,69,1,2
5,10100,2,0.20000000298023224,-1.350987195968628,2.2256507873535156,0.40048444271087646,64.0,32.0,0.5,0.03264833614230156,32,0.0,69,1,2
