hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.4600000213249587e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0003786000052059535,200
KLBetaSchedulerCallback.on_batch_begin,0.0024283000147988787,1400
KLBetaSchedulerCallback.on_batch_end,0.0031669999807490967,1400
KLBetaSchedulerCallback.on_epoch_end,0.002833800004736986,200
KLBetaSchedulerCallback.on_train_end,2.2999993234407157e-06,1
