epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.11261576414108276,0.08109190315008163,positive_share
49,0,1,fac,216,0.8341658711433411,0.6006627678871155,positive_share
49,0,1,kar,64,0.19063805043697357,0.1372738629579544,positive_share
49,0,1,zer,47,0.17028307914733887,0.12261674553155899,positive_share
49,0,1,mor,6,0.08103968948125839,0.05835472792387009,positive_share
69,1,2,fou,76,0.09109227359294891,0.0660058781504631,positive_share
69,1,2,fac,216,0.8532642126083374,0.6182791590690613,positive_share
69,1,2,kar,64,0.2088983952999115,0.15136873722076416,positive_share
69,1,2,zer,47,0.1683267205953598,0.12197031080722809,positive_share
69,1,2,mor,6,0.05848146602511406,0.04237593710422516,positive_share
89,2,3,fou,76,0.1080494150519371,0.0734533742070198,positive_share
89,2,3,fac,216,0.9079259037971497,0.6172196269035339,positive_share
89,2,3,kar,64,0.20961083471775055,0.14249612390995026,positive_share
89,2,3,zer,47,0.18723000586032867,0.12728135287761688,positive_share
89,2,3,mor,6,0.058177150785923004,0.039549570530653,positive_share
109,3,4,fou,76,0.13559892773628235,0.07948148995637894,positive_share
109,3,4,fac,216,1.0119976997375488,0.5931838154792786,positive_share
109,3,4,kar,64,0.2487349808216095,0.14579634368419647,positive_share
109,3,4,zer,47,0.22035475075244904,0.12916122376918793,positive_share
109,3,4,mor,6,0.08935767412185669,0.0523771196603775,positive_share
129,4,5,fou,76,0.13304220139980316,0.07549422234296799,positive_share
129,4,5,fac,216,1.0881094932556152,0.6174430251121521,positive_share
129,4,5,kar,64,0.25210994482040405,0.14305870234966278,positive_share
129,4,5,zer,47,0.2079230546951294,0.11798503994941711,positive_share
129,4,5,mor,6,0.08109860867261887,0.0460190549492836,positive_share
169,5,6,fou,76,0.15150471031665802,0.0792236477136612,positive_share
169,5,6,fac,216,1.1711504459381104,0.6124086976051331,positive_share
169,5,6,kar,64,0.29131144285202026,0.15233027935028076,positive_share
169,5,6,zer,47,0.22656966745853424,0.1184760183095932,positive_share
169,5,6,mor,6,0.07183113694190979,0.03756136819720268,positive_share
