run_id,training_type,shapley_tactic,threshold_val_pix_recon,reached_threshold,epoch_to_threshold,elapsed_sec_to_threshold,best_val_pix_recon
baseline-20260606T024441Z-4b0022b3,baseline,none,0.29478918090462686,True,24,1.7950965000127326,0.2807516008615494
pix_only-20260606T024504Z-776f9b2d,pix_only,none,0.29478918090462686,True,16,1.290002600002481,0.2689263373613357
shapley-20260606T024528Z-b5a00de9,shapley,baseline,0.29478918090462686,True,27,1.92457789999753,0.2823879569768905
shapley-20260606T024553Z-69396335,shapley,marginal,0.29478918090462686,True,23,1.690274699991278,0.2769391536712646
shapley-20260606T024617Z-fc523473,shapley,conditional,0.29478918090462686,True,25,1.8108805999982,0.2797078043222427
