epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.07983851432800293,0.07487275451421738,positive_share
49,0,1,fac,216,0.5988898277282715,0.5616403222084045,positive_share
49,0,1,kar,64,0.22805030643939972,0.21386612951755524,positive_share
49,0,1,zer,47,0.15494748950004578,0.14531013369560242,positive_share
49,0,1,mor,6,0.004596513696014881,0.004310621879994869,positive_share
69,1,2,fou,76,0.05662389099597931,0.058384016156196594,positive_share
69,1,2,fac,216,0.573273777961731,0.5910937190055847,positive_share
69,1,2,kar,64,0.19658330082893372,0.20269399881362915,positive_share
69,1,2,zer,47,0.13619905710220337,0.14043273031711578,positive_share
69,1,2,mor,6,0.007172556594014168,0.007395511958748102,positive_share
89,2,3,fou,76,0.04925832152366638,0.0544334277510643,positive_share
89,2,3,fac,216,0.5436655879020691,0.6007834076881409,positive_share
89,2,3,kar,64,0.19337907433509827,0.21369558572769165,positive_share
89,2,3,zer,47,0.11862484365701675,0.13108763098716736,positive_share
89,2,3,mor,6,-0.002246210118755698,0.0,positive_share
109,3,4,fou,76,0.05196254700422287,0.05551496893167496,positive_share
109,3,4,fac,216,0.5627310276031494,0.6012021899223328,positive_share
109,3,4,kar,64,0.1968097984790802,0.21026471257209778,positive_share
109,3,4,zer,47,0.12450624257326126,0.1330181211233139,positive_share
109,3,4,mor,6,-0.001058095833286643,0.0,positive_share
129,4,5,fou,76,0.043790265917778015,0.04992424696683884,positive_share
129,4,5,fac,216,0.5381438136100769,0.6135250329971313,positive_share
129,4,5,kar,64,0.1748465597629547,0.19933843612670898,positive_share
129,4,5,zer,47,0.12035354971885681,0.13721224665641785,positive_share
129,4,5,mor,6,-0.00600630696862936,0.0,positive_share
169,5,6,fou,76,0.05077820271253586,0.057645898312330246,positive_share
169,5,6,fac,216,0.5412175059318542,0.6144165992736816,positive_share
169,5,6,kar,64,0.1744411289691925,0.1980341076850891,positive_share
169,5,6,zer,47,0.11442726850509644,0.12990343570709229,positive_share
169,5,6,mor,6,-0.003990352153778076,0.0,positive_share
