hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.5600002370774746e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0003751000404008664,200
KLBetaSchedulerCallback.on_batch_begin,0.0022711999918101355,1400
KLBetaSchedulerCallback.on_batch_end,0.002882000000681728,1400
KLBetaSchedulerCallback.on_epoch_end,0.0027328000105626415,200
KLBetaSchedulerCallback.on_train_end,1.5999976312741637e-06,1
