loss,recon,recon_base,pix_recon,aux_recon_base,kl,val_loss,val_recon,val_recon_base,val_pix_recon,val_aux_recon_base,val_kl,beta,aux_loss_weight,lr,logical_epoch,epoch_duration_sec,elapsed_train_sec,kl_target,kl_target_final,next_beta,kl_controller_advanced,epoch
1.7489631516592843,1.7489631516592843,1.7489631516592843,0.975517383643559,0.9668072036334446,4.712709596646683,1.5070738792419434,1.5070738792419434,1.5070738792419434,0.8374328911304474,0.8370512127876282,28.043400764465332,0.0,0.8,0.001,0,0.2773079999969923,0.2773079999969923,50.0,5.0,0.0,True,0
1.3841232912881034,1.3841232912881034,1.3841232742582048,0.7724527631487165,0.7645881346293858,33.68234879629953,1.2466340065002441,1.2466340065002441,1.2466340065002441,0.6922899186611176,0.6929301023483276,41.64721870422363,0.0,0.8,0.001,1,0.06316680000236374,0.34047479999935604,50.0,5.0,0.0,True,1
1.1713440418243408,1.1713440418243408,1.1713440588542394,0.6488424028669085,0.6531270486967904,45.30789838518415,1.0772964358329773,1.0772964358329773,1.0772964358329773,0.5916505753993988,0.6070573329925537,52.893564224243164,0.0,0.8,0.001,2,0.058975600000849226,0.39945040000020526,50.0,5.0,0.0,True,2
1.01252167565482,1.01252167565482,1.0125216586249215,0.5531855566161019,0.5741701296397618,57.45487431117466,0.9430518746376038,0.9430518746376038,0.9430518746376038,0.5148963928222656,0.5351943671703339,61.51232147216797,0.0,0.8,0.001,3,0.06066040000223438,0.46011080000243965,50.0,5.0,0.0,True,3
0.9006639804158892,0.9006639804158892,0.9006640059607369,0.488973753792899,0.5146128024373736,63.32310594831194,0.8651835024356842,0.8651835024356842,0.8651835024356842,0.4700591266155243,0.4939054399728775,63.45411682128906,0.0,0.8,0.001,4,0.05926480000198353,0.5193756000044232,50.0,5.0,0.0,True,4
0.8215920329093933,0.8215920329093933,0.821592024394444,0.44461670943668913,0.4712191309247698,65.17486190795898,0.8028677105903625,0.8028677105903625,0.8028677105903625,0.43518808484077454,0.45959949493408203,65.36634063720703,0.0,0.8,0.001,5,0.05982130000120378,0.579196900005627,50.0,5.0,0.0,True,5
0.769085773399898,0.769085773399898,0.7690857648849487,0.4129267547811781,0.44519875730787006,67.32838766915458,0.7560971677303314,0.7560971677303314,0.7560971677303314,0.40694163739681244,0.43644438683986664,67.79391479492188,0.0,0.8,0.001,6,0.059069900002214126,0.6382668000078411,50.0,5.0,0.0,True,6
0.7242972254753113,0.7242972254753113,0.7242972084454128,0.3871868295328958,0.42138796619006563,69.09605026245117,0.7215277254581451,0.7215277254581451,0.7215277552604675,0.3863687664270401,0.4189486801624298,69.69784545898438,0.0,0.8,0.001,7,0.06097629999931087,0.699243100007152,50.0,5.0,0.0,True,7
0.6855969258717128,0.6855969258717128,0.6855969258717128,0.36455993141446796,0.4012962452002934,72.49508340018136,0.6894551515579224,0.6894551515579224,0.6894551515579224,0.36691147089004517,0.4031796008348465,72.00100708007812,0.0,0.8,0.001,8,0.060147000000142725,0.7593901000072947,50.0,5.0,0.0,True,8
0.6536840115274701,0.6536840115274701,0.6536840200424194,0.34426765356745037,0.38677043999944416,74.91612570626395,0.6684976816177368,0.6684976816177368,0.6684976816177368,0.35351288318634033,0.3937310129404068,74.33405685424805,0.0,0.8,0.001,9,0.05841760000112117,0.8178077000084158,50.0,5.0,0.0,True,9
