loss,recon,kl,val_loss,val_recon,val_kl,beta,lr,epoch_duration_sec,elapsed_train_sec,kl_target,kl_target_final,next_beta,epoch
1.0079647898674011,1.0079647898674011,0.5482014827430248,0.9927463531494141,0.9927463531494141,2.6851141452789307,0.0,0.001,0.20650929998373613,0.20650929998373613,20.0,2.0,0.0,0
0.9841028153896332,0.9841028153896332,4.213597297668457,0.9206959009170532,0.9206959009170532,12.012152671813965,0.0,0.001,0.028989500016905367,0.2354988000006415,20.0,2.0,0.0,1
0.9088018536567688,0.9088018536567688,18.90682029724121,0.8237289190292358,0.8237289190292358,24.193872451782227,0.0,0.001,0.028179000015370548,0.26367780001601204,20.0,2.0,0.0,2
0.8017680644989014,0.8017680644989014,24.645977020263672,0.7450659871101379,0.7450659871101379,27.53420639038086,0.0,0.001,0.02800980000756681,0.29168760002357885,20.0,2.0,0.0,3
0.7300627827644348,0.7300627827644348,29.80698299407959,0.6989819407463074,0.6989819407463074,34.24874496459961,0.0,0.001,0.02818899997510016,0.319876599998679,20.0,2.0,0.0,4
0.6801571249961853,0.6801571249961853,34.344804763793945,0.6490725874900818,0.6490725874900818,32.88273620605469,0.0,0.001,0.027887800009921193,0.3477644000086002,20.0,2.0,0.0,5
0.6365770995616913,0.6365770995616913,32.94511032104492,0.614487886428833,0.614487886428833,35.14078140258789,0.0,0.001,0.02833859995007515,0.37610299995867535,20.0,2.0,0.0,6
0.6037341952323914,0.6037341952323914,36.18255424499512,0.5856396555900574,0.5856396555900574,36.67539596557617,0.0,0.001,0.027348399977199733,0.4034513999358751,20.0,2.0,0.0,7
0.5725753307342529,0.5725753307342529,36.62356376647949,0.5576479434967041,0.5576479434967041,35.60410690307617,0.0,0.001,0.02746149996528402,0.4309128999011591,20.0,2.0,0.0,8
0.5434492230415344,0.5434492230415344,36.35236930847168,0.534845232963562,0.534845232963562,37.63428497314453,0.0,0.001,0.026863500010222197,0.4577763999113813,20.0,2.0,0.0,9
0.5218996703624725,0.5218996703624725,38.69938850402832,0.515403151512146,0.515403151512146,38.12744903564453,0.0,0.001,0.026822100044228137,0.48459849995560944,20.0,2.0,0.001,10
0.5406167507171631,0.503238320350647,37.3784294128418,0.5324840545654297,0.49965161085128784,32.832454681396484,0.001,0.001,0.0266272000153549,0.5112256999709643,19.87983978638184,2.0,0.002,11
0.5498267114162445,0.4868515282869339,31.487595558166504,0.5385343432426453,0.4880925416946411,25.22090721130371,0.002,0.001,0.02671649999683723,0.5379421999678016,19.76111479761115,2.0,0.003,12
0.5488643646240234,0.4788466691970825,23.339238166809082,0.5301055312156677,0.48091453313827515,16.39699935913086,0.003,0.001,0.02649560000281781,0.5644377999706194,19.643799472295516,2.0,0.002,13
0.5032294392585754,0.4726394861936569,15.294981479644775,0.4939514696598053,0.4696640372276306,12.143717765808105,0.002,0.001,0.025791299995034933,0.5902290999656543,19.527868852459015,2.0,0.001,14
