epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.09141413122415543,0.06427178531885147,positive_share
49,0,1,fac,216,0.8905025124549866,0.6260977983474731,positive_share
49,0,1,kar,64,0.2146492600440979,0.15091638267040253,positive_share
49,0,1,zer,47,0.12267948687076569,0.08625394105911255,positive_share
49,0,1,mor,6,0.10306040942668915,0.07246009260416031,positive_share
69,1,2,fou,76,0.09121759235858917,0.0627526044845581,positive_share
69,1,2,fac,216,0.9210758209228516,0.633648693561554,positive_share
69,1,2,kar,64,0.21769103407859802,0.14975926280021667,positive_share
69,1,2,zer,47,0.1303313672542572,0.08966069668531418,positive_share
69,1,2,mor,6,0.09329064935445786,0.06417874991893768,positive_share
89,2,3,fou,76,0.09289117157459259,0.06139999255537987,positive_share
89,2,3,fac,216,0.9581125974655151,0.6333013772964478,positive_share
89,2,3,kar,64,0.22676464915275574,0.149888813495636,positive_share
89,2,3,zer,47,0.14338548481464386,0.09477615356445312,positive_share
89,2,3,mor,6,0.09173166006803513,0.060633569955825806,positive_share
109,3,4,fou,76,0.11018133908510208,0.06394188106060028,positive_share
109,3,4,fac,216,1.0738130807876587,0.6231693029403687,positive_share
109,3,4,kar,64,0.28427135944366455,0.16497208178043365,positive_share
109,3,4,zer,47,0.15957443416118622,0.0926063284277916,positive_share
109,3,4,mor,6,0.0953080952167511,0.0553104467689991,positive_share
129,4,5,fou,76,0.11713980883359909,0.06184447556734085,positive_share
129,4,5,fac,216,1.1644946336746216,0.6148000359535217,positive_share
129,4,5,kar,64,0.31418439745903015,0.16587503254413605,positive_share
129,4,5,zer,47,0.19146496057510376,0.10108476132154465,positive_share
129,4,5,mor,6,0.10681930929422379,0.056395720690488815,positive_share
169,5,6,fou,76,0.12408789247274399,0.06074108928442001,positive_share
169,5,6,fac,216,1.238946557044983,0.6064650416374207,positive_share
169,5,6,kar,64,0.3429880142211914,0.16789281368255615,positive_share
169,5,6,zer,47,0.21874183416366577,0.10707424581050873,positive_share
169,5,6,mor,6,0.11813443154096603,0.05782686918973923,positive_share
