epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy,run_id,training_type,shapley_tactic
49,0,1,fou,76,0.0680858641862869,0.0472179688513278,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
49,0,1,fac,216,0.9042391777038574,0.6270954608917236,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
49,0,1,kar,64,0.2142542004585266,0.1485866159200668,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
49,0,1,zer,47,0.1344349235296249,0.0932314544916153,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
49,0,1,mor,6,0.120933897793293,0.0838684067130088,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
69,1,2,fou,76,0.0685747116804122,0.0491690672934055,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
69,1,2,fac,216,0.902102828025818,0.6468208432197571,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
69,1,2,kar,64,0.202444702386856,0.1451558023691177,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
69,1,2,zer,47,0.1186821237206459,0.0850968137383461,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
69,1,2,mor,6,0.102867379784584,0.0737574100494384,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
89,2,3,fou,76,0.0920543521642685,0.0607254095375537,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
89,2,3,fac,216,0.9589109420776368,0.6325638890266418,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
89,2,3,kar,64,0.2223177850246429,0.1466561704874038,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
89,2,3,zer,47,0.1573285013437271,0.1037847474217414,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
89,2,3,mor,6,0.0852999910712242,0.0562697686254978,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
109,3,4,fou,76,0.1154811382293701,0.0697538703680038,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
109,3,4,fac,216,1.06843101978302,0.6453625559806824,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
109,3,4,kar,64,0.245913565158844,0.148538738489151,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
109,3,4,zer,47,0.1673145443201065,0.1010627150535583,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
109,3,4,mor,6,0.0584113784134388,0.0352821238338947,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
129,4,5,fou,76,0.1074112057685852,0.0595568604767322,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
129,4,5,fac,216,1.1659623384475708,0.6464973092079163,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
129,4,5,kar,64,0.2676825225353241,0.1484233438968658,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
129,4,5,zer,47,0.1783040165901184,0.0988651737570762,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
129,4,5,mor,6,0.0841467678546905,0.0466573052108287,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
169,5,6,fou,76,0.096794493496418,0.0504942275583744,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
169,5,6,fac,216,1.263846755027771,0.6593036651611328,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
169,5,6,kar,64,0.3010164499282837,0.1570295244455337,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
169,5,6,zer,47,0.1778357177972793,0.0927705392241478,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
169,5,6,mor,6,0.0774483084678649,0.0404020138084888,positive_share,shapley-20260606T023158Z-e155daa6,shapley,baseline
49,0,1,fou,76,0.1111496537923812,0.0784584656357765,positive_share,shapley-20260606T023222Z-3b22ea00,shapley,marginal
49,0,1,fac,216,0.904837131500244,0.6387076377868652,positive_share,shapley-20260606T023222Z-3b22ea00,shapley,marginal
49,0,1,kar,64,0.2230775356292724,0.1574662625789642,positive_share,shapley-20260606T023222Z-3b22ea00,shapley,marginal
49,0,1,zer,47,0.1257997751235962,0.0887997075915336,positive_share,shapley-20260606T023222Z-3b22ea00,shapley,marginal
49,0,1,mor,6,0.0518046505749225,0.0365679338574409,positive_share,shapley-20260606T023222Z-3b22ea00,shapley,marginal
