run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T023158Z-e155daa6,baseline,1,0.09510571658029217,0.2312290668487548,32.0
shapley-20260606T023158Z-e155daa6,baseline,2,0.10901796020334582,0.2970337867736816,80.0
shapley-20260606T023158Z-e155daa6,baseline,3,0.16695194074418393,0.5698108673095703,123.0
shapley-20260606T023158Z-e155daa6,baseline,4,0.2602956343325786,0.9241552352905272,147.0
shapley-20260606T023158Z-e155daa6,baseline,5,0.3624523175385548,1.2794110774993896,162.0
shapley-20260606T023158Z-e155daa6,baseline,6,0.4180130233144155,1.383492946624756,174.9807267189026
shapley-20260606T023222Z-3b22ea00,marginal,1,0.1393653112754691,0.3823702335357666,32.0
shapley-20260606T023222Z-3b22ea00,marginal,2,0.16508300910936666,0.5161497592926025,80.96239185333252
shapley-20260606T023222Z-3b22ea00,marginal,3,0.1890771643957123,0.4477338790893554,122.9640280008316
shapley-20260606T023222Z-3b22ea00,marginal,4,0.25416299421340227,0.6534922122955322,150.9705684185028
shapley-20260606T023222Z-3b22ea00,marginal,5,0.365603955113329,1.0266916751861572,169.9787439107895
shapley-20260606T023222Z-3b22ea00,marginal,6,0.44215704523958266,1.142569065093994,186.7395601272583
shapley-20260606T023247Z-0c599270,conditional,1,0.12154095701953335,0.4384940862655639,32.0
shapley-20260606T023247Z-0c599270,conditional,2,0.11236679553257997,0.2985692024230957,82.0
shapley-20260606T023247Z-0c599270,conditional,3,0.11201996949239397,0.3039782643318176,119.0
shapley-20260606T023247Z-0c599270,conditional,4,0.11895075256325069,0.3002934455871582,145.0
shapley-20260606T023247Z-0c599270,conditional,5,0.12436939554027045,0.3105598092079162,173.0
shapley-20260606T023247Z-0c599270,conditional,6,0.13074595914076778,0.3468903303146362,188.52224111557007
