run_id,shapley_tactic,phase,epoch,logical_epoch,elapsed_train_sec,shapley_value,baseline_value,metric,delta
shapley-20260606T023158Z-e155daa6,baseline,A,0,0,0.2604642000005697,0.982278951576778,0.9775677493640356,train_pix_recon,0.00471120221274246
shapley-20260606T023158Z-e155daa6,baseline,A,1,1,0.3260645999980625,0.7842531033924648,0.7774053812026978,train_pix_recon,0.006847722189767036
shapley-20260606T023158Z-e155daa6,baseline,A,2,2,0.3895073999992746,0.6350519486836025,0.6247506737709045,train_pix_recon,0.010301274912697944
shapley-20260606T023158Z-e155daa6,baseline,A,3,3,0.4532863999993424,0.5486729911395481,0.5406707354954311,train_pix_recon,0.008002255644117051
shapley-20260606T023158Z-e155daa6,baseline,A,4,4,0.5152548000005481,0.4994314610958099,0.4864433790956224,train_pix_recon,0.012988082000187473
shapley-20260606T023158Z-e155daa6,baseline,A,5,5,0.5779980000006617,0.4658039510250091,0.4431106661047254,train_pix_recon,0.02269328492028372
shapley-20260606T023158Z-e155daa6,baseline,A,6,6,0.6433687999997346,0.4313714504241943,0.4068691049303327,train_pix_recon,0.0245023454938616
shapley-20260606T023158Z-e155daa6,baseline,A,7,7,0.7075426000010339,0.3996250757149288,0.3784216770103999,train_pix_recon,0.021203398704528864
shapley-20260606T023158Z-e155daa6,baseline,A,8,8,0.7745460000005551,0.3823754276548113,0.3617781911577497,train_pix_recon,0.020597236497061633
shapley-20260606T023158Z-e155daa6,baseline,A,9,9,0.8388679999989108,0.3658555618354252,0.3448166804654257,train_pix_recon,0.02103888136999954
shapley-20260606T023158Z-e155daa6,baseline,A,10,10,0.9015199999994364,0.3516799254076821,0.3311299341065543,train_pix_recon,0.020549991301127835
shapley-20260606T023158Z-e155daa6,baseline,A,11,11,0.964884599998186,0.337611436843872,0.3225128991263253,train_pix_recon,0.015098537717546712
shapley-20260606T023158Z-e155daa6,baseline,A,12,12,1.031294499996875,0.3355998183999742,0.3250971904822758,train_pix_recon,0.010502627917698404
shapley-20260606T023158Z-e155daa6,baseline,A,13,13,1.0980329999947571,0.3310790359973907,0.3164089960711343,train_pix_recon,0.014670039926256373
shapley-20260606T023158Z-e155daa6,baseline,A,14,14,1.1600528999952076,0.3159951184477125,0.3032992567334856,train_pix_recon,0.012695861714226875
shapley-20260606T023158Z-e155daa6,baseline,A,15,15,1.2238527999943472,0.3057639173098972,0.2937780022621155,train_pix_recon,0.011985915047781737
shapley-20260606T023158Z-e155daa6,baseline,A,16,16,1.2878082999959588,0.3018494120665959,0.2893844417163304,train_pix_recon,0.012464970350265503
shapley-20260606T023158Z-e155daa6,baseline,A,17,17,1.3529158999990614,0.3015311317784445,0.2907204500266483,train_pix_recon,0.01081068175179617
shapley-20260606T023158Z-e155daa6,baseline,A,18,18,1.4154163999992306,0.2904482781887054,0.283230538879122,train_pix_recon,0.007217739309583415
shapley-20260606T023158Z-e155daa6,baseline,A,19,19,1.477873699997872,0.2802674259458269,0.2761299226965223,train_pix_recon,0.004137503249304564
shapley-20260606T023158Z-e155daa6,baseline,A,20,20,1.5411901999978,0.2795837734426771,0.2738425689084189,train_pix_recon,0.005741204534258193
shapley-20260606T023158Z-e155daa6,baseline,A,21,21,1.6020081999995457,0.2840719308171953,0.2773219985621316,train_pix_recon,0.006749932255063706
shapley-20260606T023158Z-e155daa6,baseline,A,22,22,1.664530800000648,0.2810299141066415,0.2789049872330257,train_pix_recon,0.0021249268736158178
shapley-20260606T023158Z-e155daa6,baseline,A,23,23,1.7271203999989666,0.2723234849316733,0.2715271924223219,train_pix_recon,0.0007962925093514261
shapley-20260606T023158Z-e155daa6,baseline,A,24,24,1.7917338000006566,0.2783128108297075,0.273119785955974,train_pix_recon,0.005193024873733465
shapley-20260606T023158Z-e155daa6,baseline,A,25,25,1.860011400000076,0.2750788969652993,0.2708864424909864,train_pix_recon,0.004192454474312879
shapley-20260606T023158Z-e155daa6,baseline,A,26,26,1.923130199997104,0.2698362980570112,0.266215694802148,train_pix_recon,0.003620603254863186
shapley-20260606T023158Z-e155daa6,baseline,A,27,27,1.986816099997668,0.2696669740336282,0.2667626568249294,train_pix_recon,0.0029043172086988256
shapley-20260606T023158Z-e155daa6,baseline,A,28,28,2.04991589999554,0.2700322610991342,0.2668800268854414,train_pix_recon,0.003152234213692817
shapley-20260606T023158Z-e155daa6,baseline,A,29,29,2.11185089999708,0.2690102926322392,0.2607234844139644,train_pix_recon,0.008286808218274766
shapley-20260606T023158Z-e155daa6,baseline,A,30,30,2.174639599998045,0.2710527990545545,0.2643740730626242,train_pix_recon,0.006678725991930257
shapley-20260606T023158Z-e155daa6,baseline,A,31,31,2.237493999997241,0.2666226582867758,0.264942820583071,train_pix_recon,0.0016798377037047785
shapley-20260606T023158Z-e155daa6,baseline,A,32,32,2.303529399996478,0.2687703839370182,0.2616829446383885,train_pix_recon,0.007087439298629705
shapley-20260606T023158Z-e155daa6,baseline,A,33,33,2.370575499997358,0.2693548032215663,0.2660534765039171,train_pix_recon,0.003301326717649211
shapley-20260606T023158Z-e155daa6,baseline,A,34,34,2.433295499995438,0.2643043739455087,0.2588407439844949,train_pix_recon,0.005463629961013794
shapley-20260606T023158Z-e155daa6,baseline,A,35,35,2.4957044999937352,0.2664509415626526,0.2564135321549007,train_pix_recon,0.010037409407751885
shapley-20260606T023158Z-e155daa6,baseline,A,36,36,2.560640499992587,0.2638852255684988,0.2625350505113601,train_pix_recon,0.0013501750571386917
shapley-20260606T023158Z-e155daa6,baseline,A,37,37,2.62393379999412,0.2643794970852988,0.2631211153098515,train_pix_recon,0.0012583817754472926
shapley-20260606T023158Z-e155daa6,baseline,A,38,38,2.6850807999908284,0.2648381761142185,0.2627341364111219,train_pix_recon,0.002104039703096583
shapley-20260606T023158Z-e155daa6,baseline,A,39,39,2.7456099999908474,0.2705726197787693,0.2640237978526524,train_pix_recon,0.006548821926116888
shapley-20260606T023158Z-e155daa6,baseline,A,40,40,2.809633899989421,0.2637972874300821,0.2595940232276916,train_pix_recon,0.004203264202390478
shapley-20260606T023158Z-e155daa6,baseline,A,41,41,2.871529099989857,0.2653939936842237,0.2676356903144291,train_pix_recon,-0.002241696630205403
shapley-20260606T023158Z-e155daa6,baseline,A,42,42,2.9354296999881626,0.2690103394644601,0.2670556647436959,train_pix_recon,0.0019546747207642157
