run_id,training_type,shapley_tactic,threshold_val_pix_recon,reached_threshold,epoch_to_threshold,elapsed_sec_to_threshold,best_val_pix_recon
baseline-20260606T024226Z-bba62b64,baseline,none,0.2912889808416367,True,26,1.8927611999934013,0.2774180769920349
pix_only-20260606T024249Z-19a0357e,pix_only,none,0.2912889808416367,True,20,1.5238761999898998,0.2708414942026138
shapley-20260606T024314Z-b16dec20,shapley,baseline,0.2912889808416367,True,24,1.7428294000055755,0.2758733630180359
shapley-20260606T024338Z-8cde1b53,shapley,marginal,0.2912889808416367,True,31,2.178483700005017,0.2845386266708374
shapley-20260606T024402Z-40701656,shapley,conditional,0.2912889808416367,True,25,1.815294100008032,0.2795779109001159
