loss,recon,recon_base,pix_recon,aux_recon_base,kl,val_loss,val_recon,val_recon_base,val_pix_recon,val_aux_recon_base,val_kl,phase,logical_epoch,advance_epoch_controls,dynamic_aux_step,beta,aux_loss_weight,lr,epoch_duration_sec,elapsed_train_sec,kl_target,kl_target_final,next_beta,kl_controller_advanced,cycle,sampling_phase,epoch
1.7349764619554793,1.7349764619554793,1.7349764789853777,0.9784438695226397,0.9456657341548375,3.6495881687317575,1.521867036819458,1.521867036819458,1.521867036819458,0.8610351085662842,0.8260399103164673,17.861239433288574,A,0,True,False,0.0,0.8,0.001,0.2555401999998139,0.2555401999998139,50.0,5.0,0.0,True,0,0,0
1.371230125427246,1.371230125427246,1.3712301424571447,0.7710190755980355,0.7502637931278774,28.3925655909947,1.1926035284996033,1.1926035284996033,1.192603588104248,0.6645386815071106,0.6600810885429382,39.93918800354004,A,1,True,False,0.0,0.8,0.001,0.0660384000002523,0.3215786000000662,50.0,5.0,0.0,True,0,0,1
1.1392555747713362,1.1392555747713362,1.1392555918012346,0.6330384271485465,0.6327714494296482,41.65763364519392,1.0575456619262695,1.0575456619262695,1.0575456619262695,0.5851689279079437,0.5904709100723267,44.67807579040527,A,2,True,False,0.0,0.8,0.001,0.06534570000076201,0.3869243000008282,50.0,5.0,0.0,True,0,0,2
1.020058308328901,1.020058308328901,1.0200582998139518,0.5599320530891418,0.5751577700887408,48.21319798060826,0.9724098443984985,0.9724098443984985,0.9724098742008209,0.5313473641872406,0.5513281226158142,50.65854263305664,A,3,True,False,0.0,0.8,0.001,0.05822289999923669,0.4451472000000649,50.0,5.0,0.0,True,0,0,3
0.9190791419574192,0.9190791419574192,0.9190791504723685,0.5021645299025944,0.5211432661328997,54.26534925188337,0.891257643699646,0.891257643699646,0.8912577033042908,0.485744908452034,0.5068909674882889,55.83039855957031,A,4,True,False,0.0,0.8,0.001,0.058952100000169594,0.5040993000002345,50.0,5.0,0.0,True,0,0,4
0.86039799451828,0.86039799451828,0.8603979860033307,0.4669142152581896,0.49185471875326975,58.33229010445731,0.8328092694282532,0.8328092694282532,0.8328092694282532,0.4517308622598648,0.47634798288345337,58.23435401916504,A,5,True,False,0.0,0.8,0.001,0.06745670000054815,0.5715560000007827,50.0,5.0,0.0,True,0,0,5
0.7959561433110919,0.7959561433110919,0.7959561433110919,0.42930256043161663,0.4583169775349753,60.80844933646066,0.7835208773612976,0.7835208773612976,0.7835208773612976,0.4230318069458008,0.4506113678216934,60.93110275268555,A,6,True,False,0.0,0.8,0.001,0.06480589999955555,0.6363619000003382,50.0,5.0,0.0,True,0,0,6
0.7472072499138969,0.7472072499138969,0.7472072413989476,0.4011885566370828,0.43252336978912354,63.604705810546875,0.7423759996891022,0.7423759996891022,0.7423759996891022,0.39809709787368774,0.43034861981868744,63.90819549560547,A,7,True,False,0.0,0.8,0.001,0.05874430000039865,0.6951062000007369,50.0,5.0,0.0,True,0,0,7
0.7053339736802238,0.7053339736802238,0.7053339651652745,0.3750300535133907,0.4128798885004861,67.02343096051898,0.7067338824272156,0.7067338824272156,0.706733912229538,0.37664084136486053,0.4126163423061371,67.49077606201172,A,8,True,False,0.0,0.8,0.001,0.062353299999813316,0.7574595000005502,50.0,5.0,0.0,True,0,0,8
0.6715135489191327,0.6715135489191327,0.6715135489191327,0.3552444279193878,0.39533638102667673,69.8690665108817,0.68077751994133,0.68077751994133,0.68077751994133,0.3610024005174637,0.39971891045570374,70.36729049682617,A,9,True,False,0.0,0.8,0.001,0.0619778000000224,0.8194373000005726,50.0,5.0,0.0,True,0,0,9
0.6388540267944336,0.6388540267944336,0.6388540438243321,0.33621455090386526,0.3782993597643716,72.82342747279576,0.6585947573184967,0.6585947573184967,0.6585947871208191,0.34748347103595734,0.3888891190290451,73.36602783203125,A,10,True,False,0.0,0.8,0.001,0.05818760000147449,0.8776249000020471,50.0,5.0,0.001,True,0,0,10
