hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.4100001862971112e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.000290799951471854,200
KLBetaSchedulerCallback.on_batch_begin,0.002319399958651047,1400
KLBetaSchedulerCallback.on_batch_end,0.003311699972982751,1400
KLBetaSchedulerCallback.on_epoch_end,0.0026455999504833017,200
KLBetaSchedulerCallback.on_train_end,1.5000005078036338e-06,1
