epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.08657108247280121,0.07138233631849289,positive_share
49,0,1,fac,216,0.6178270578384399,0.5094303488731384,positive_share
49,0,1,kar,64,0.2538350224494934,0.20930010080337524,positive_share
49,0,1,zer,47,0.22302846610546112,0.18389849364757538,positive_share
49,0,1,mor,6,0.03151862695813179,0.025988737121224403,positive_share
69,1,2,fou,76,0.05618651956319809,0.05723503604531288,positive_share
69,1,2,fac,216,0.5513051748275757,0.5615932941436768,positive_share
69,1,2,kar,64,0.19850915670394897,0.2022136002779007,positive_share
69,1,2,zer,47,0.1676786243915558,0.17080773413181305,positive_share
69,1,2,mor,6,0.008000988513231277,0.008150298148393631,positive_share
89,2,3,fou,76,0.05989709869027138,0.06465038657188416,positive_share
89,2,3,fac,216,0.5155403017997742,0.5564523339271545,positive_share
89,2,3,kar,64,0.19369903206825256,0.20907051861286163,positive_share
89,2,3,zer,47,0.15116162598133087,0.16315744817256927,positive_share
89,2,3,mor,6,0.006179027259349823,0.006669379770755768,positive_share
109,3,4,fou,76,0.05589548125863075,0.0635911151766777,positive_share
109,3,4,fac,216,0.5196292996406555,0.5911713242530823,positive_share
109,3,4,kar,64,0.17898724973201752,0.20363004505634308,positive_share
109,3,4,zer,47,0.12447049468755722,0.14160746335983276,positive_share
109,3,4,mor,6,-0.006164777558296919,0.0,positive_share
129,4,5,fou,76,0.04292304068803787,0.05260166525840759,positive_share
129,4,5,fac,216,0.5066892504692078,0.6209415197372437,positive_share
129,4,5,kar,64,0.1601869761943817,0.1963071972131729,positive_share
129,4,5,zer,47,0.10620223730802536,0.13014955818653107,positive_share
129,4,5,mor,6,-0.008067378774285316,0.0,positive_share
169,5,6,fou,76,0.04053652659058571,0.04897404834628105,positive_share
169,5,6,fac,216,0.5208221673965454,0.6292293071746826,positive_share
169,5,6,kar,64,0.15886910259723663,0.19193708896636963,positive_share
169,5,6,zer,47,0.10748664289712906,0.1298595666885376,positive_share
169,5,6,mor,6,-0.003935154061764479,0.0,positive_share
