loss,recon,kl,val_loss,val_recon,val_kl,beta,lr,epoch_duration_sec,elapsed_train_sec,epoch
0.44344234466552734,0.41616976261138916,11.68435287475586,0.4675390422344208,0.4409012198448181,11.412409782409668,0.002334111370456819,0.001,0.033871499996166676,2.5698584003257565,70
0.4427465498447418,0.41478461027145386,11.810961723327637,0.4651309549808502,0.43844449520111084,11.272212028503418,0.0023674558186062024,0.001,0.04004079999867827,2.609899200324435,71
0.44009333848953247,0.4121125340461731,11.654780387878418,0.4639438986778259,0.4371165633201599,11.174325942993164,0.0024008002667555853,0.001,0.03674200002569705,2.646641200350132,72
0.43866199254989624,0.41049593687057495,11.571231842041016,0.46505165100097656,0.43790769577026367,11.151334762573242,0.0024341447149049686,0.001,0.032843499968294054,2.679484700318426,73
0.439208984375,0.41073405742645264,11.540043830871582,0.4625755846500397,0.43552279472351074,10.96369457244873,0.0024674891630543515,0.001,0.03266780002741143,2.7121525003458373,74
0.4378582537174225,0.40949246287345886,11.342529296875,0.45973488688468933,0.4320351481437683,11.076200485229492,0.002500833611203735,0.001,0.03342689998680726,2.7455794003326446,75
0.43441733717918396,0.4053608179092407,11.465860366821289,0.459147185087204,0.43057981133461,11.272836685180664,0.0025341780593531177,0.001,0.03269150003325194,2.7782709003658965,76
0.43291008472442627,0.40291035175323486,11.684309005737305,0.45810171961784363,0.4298064708709717,11.02044677734375,0.002567522507502501,0.001,0.03210810001473874,2.8103790003806353,77
0.4329940974712372,0.40324652194976807,11.437565803527832,0.45953986048698425,0.4308251142501831,11.040450096130371,0.0026008669556518843,0.001,0.03108390001580119,2.8414629003964365,78
0.4329933822154999,0.4029129147529602,11.419157028198242,0.4577803909778595,0.4292040169239044,10.84816837310791,0.002634211403801267,0.001,0.03129549999721348,2.87275840039365,79
0.43229997158050537,0.4022422432899475,11.267885208129883,0.46190300583839417,0.4322510361671448,11.115778923034668,0.0026675558519506505,0.001,0.032059899996966124,2.904818300390616,80
0.43481844663619995,0.40378203988075256,11.491131782531738,0.4608056843280792,0.4314136505126953,10.882307052612305,0.0027009003001000334,0.001,0.0336690999683924,2.9384874003590085,81
0.43513423204421997,0.40418386459350586,11.319525718688965,0.45601046085357666,0.4261455237865448,10.922555923461914,0.0027342447482494167,0.001,0.032865800021681935,2.9713532003806904,82
0.429266095161438,0.397987425327301,11.301770210266113,0.4546939730644226,0.42448580265045166,10.914976119995117,0.0027675891963987996,0.001,0.033155899960547686,3.004509100341238,83
0.42854389548301697,0.3968774378299713,11.30567741394043,0.45585888624191284,0.4256207346916199,10.79573917388916,0.002800933644548183,0.001,0.03330760000972077,3.037816700350959,84
0.42898857593536377,0.3972662687301636,11.192378044128418,0.4532133936882019,0.4220525026321411,10.994294166564941,0.0028342780926975657,0.001,0.032939900003839284,3.070756600354798,85
0.42574578523635864,0.39316338300704956,11.362160682678223,0.4498293697834015,0.4185914099216461,10.89333438873291,0.002867622540846949,0.001,0.03305179998278618,3.1038084003375843,86
0.42366066575050354,0.39095962047576904,11.2724609375,0.45061957836151123,0.4187967777252197,10.969721794128418,0.0029009669889963324,0.001,0.0324407999869436,3.136249200324528,87
0.42353564500808716,0.390206515789032,11.358410835266113,0.44941261410713196,0.41666582226753235,11.159960746765137,0.0029343114371457157,0.001,0.030997499998193234,3.167246700322721,88
0.4208512604236603,0.3867325186729431,11.49686336517334,0.44593316316604614,0.4131402373313904,11.0501070022583,0.0029676558852950985,0.001,0.03134510002564639,3.1985918003483675,89
0.4178480803966522,0.38359856605529785,11.412698745727539,0.4446287155151367,0.4110186994075775,11.199604034423828,0.003001000333444482,0.001,0.0312815000070259,3.2298733003553934,90
0.41600286960601807,0.38087379932403564,11.577150344848633,0.4444058835506439,0.4106231927871704,11.133438110351562,0.0030343447815938647,0.001,0.030968100007157773,3.260841400362551,91
0.416158527135849,0.3809322714805603,11.482993125915527,0.4434587359428406,0.4106220602989197,10.704038619995117,0.003067689229743248,0.001,0.032210900040809065,3.2930523004033603,92
0.41611218452453613,0.3818433880805969,11.050769805908203,0.4398730993270874,0.4058413505554199,10.974322319030762,0.003101033677892631,0.001,0.03204069996718317,3.3250930003705435,93
0.41150951385498047,0.3760841488838196,11.302194595336914,0.4409402906894684,0.40624773502349854,11.068405151367188,0.003134378126042014,0.001,0.03181919996859506,3.3569122003391385,94
0.4138239324092865,0.3777148723602295,11.399063110351562,0.439724326133728,0.405772864818573,10.717944145202637,0.003167722574191397,0.001,0.03272010001819581,3.3896323003573343,95
0.41233861446380615,0.37692639231681824,11.062630653381348,0.43629080057144165,0.40123915672302246,10.949990272521973,0.0032010670223407804,0.001,0.0324473999789916,3.422079700336326,96
0.4081976115703583,0.3717074692249298,11.281852722167969,0.4379066824913025,0.40118563175201416,11.35323715209961,0.0032344114704901637,0.001,0.033267299993894994,3.455347000330221,97
0.40893620252609253,0.37074705958366394,11.686659812927246,0.4381330907344818,0.4014309346675873,11.231610298156738,0.0032677559186395466,0.001,0.032969599997159094,3.48831660032738,98
0.40922820568084717,0.3709968328475952,11.581405639648438,0.4342114329338074,0.3975427746772766,11.108007431030273,0.00330110036678893,0.001,0.033981400018092245,3.5222980003454722,99
0.4054613411426544,0.36728131771087646,11.450190544128418,0.43675318360328674,0.39942216873168945,11.195573806762695,0.0033344448149383132,0.001,0.03188279998721555,3.554180800332688,100
0.406616747379303,0.3678150773048401,11.521403312683105,0.43426209688186646,0.3970886468887329,11.037935256958008,0.0033677892630876957,0.001,0.03221790003590286,3.5863987003685907,101
0.40492844581604004,0.36618638038635254,11.390922546386719,0.433657705783844,0.3962382674217224,11.00204849243164,0.003401133711237079,0.001,0.03258050000295043,3.618979200371541,102
0.4036240875720978,0.3647070825099945,11.33127498626709,0.43164366483688354,0.39395830035209656,10.972662925720215,0.0034344781593864623,0.001,0.03137989999959245,3.6503591003711335,103
0.40192675590515137,0.36267849802970886,11.317835807800293,0.42985033988952637,0.39199408888816833,10.916433334350586,0.0034678226075358456,0.001,0.03155660000629723,3.6819157003774308,104
0.4000503122806549,0.3606491982936859,11.253707885742188,0.430128812789917,0.3919001519680023,10.918828964233398,0.0035011670556852285,0.001,0.03202199999941513,3.713937700376846,105
0.40013349056243896,0.3604033291339874,11.240636825561523,0.42966586351394653,0.39073845744132996,11.013516426086426,0.0035345115038346118,0.001,0.031039199966471642,3.7449769003433175,106
0.39912328124046326,0.3586624264717102,11.340380668640137,0.4290051758289337,0.3894617557525635,11.083242416381836,0.003567855951983995,0.001,0.031560499977786094,3.7765374003211036,107
0.39780011773109436,0.3567698001861572,11.393512725830078,0.4289032220840454,0.3892449736595154,11.01251220703125,0.0036012004001333784,0.001,0.03387530002510175,3.8104127003462054,108
0.3983013331890106,0.35714471340179443,11.323737144470215,0.42871901392936707,0.38847559690475464,11.072481155395508,0.003634544848282761,0.001,0.04174100002273917,3.8521537003689446,109
0.39730918407440186,0.35555535554885864,11.383610725402832,0.42747989296913147,0.3868156671524048,11.0865478515625,0.003667889296432144,0.001,0.04448949999641627,3.896643200365361,110
0.3964235782623291,0.35416677594184875,11.416946411132812,0.430777907371521,0.3899691104888916,11.025724411010742,0.0037012337445815275,0.001,0.04524060001131147,3.9418838003766723,111
0.3979702889919281,0.35559794306755066,11.345953941345215,0.4274681806564331,0.38677334785461426,10.896767616271973,0.0037345781927309108,0.001,0.0369213999947533,3.9788052003714256,112
0.39656171202659607,0.3542249798774719,11.23609447479248,0.42937687039375305,0.38796576857566833,10.990434646606445,0.0037679226408802932,0.001,0.042147699976339936,4.0209529003477655,113
0.3963492214679718,0.35339248180389404,11.300634384155273,0.4265454113483429,0.3849160671234131,10.95143985748291,0.0038012670890296765,0.001,0.035708700015675277,4.056661600363441,114
0.3937261402606964,0.3504832983016968,11.276978492736816,0.4236251711845398,0.38191884756088257,10.876286506652832,0.00383461153717906,0.001,0.03445370000554249,4.091115300368983,115
0.3913463354110718,0.34800589084625244,11.204998970031738,0.424662321805954,0.38239479064941406,10.9276123046875,0.003867955985328443,0.001,0.03909640002530068,4.130211700394284,116
0.3921239972114563,0.3481816053390503,11.263524055480957,0.42703357338905334,0.38424623012542725,10.96745491027832,0.003901300433477826,0.001,0.0323050000006333,4.162516700394917,117
0.39385396242141724,0.3493647575378418,11.30704116821289,0.42649340629577637,0.3835068941116333,10.92513370513916,0.003934644881627209,0.001,0.03271699999459088,4.195233700389508,118
0.39260613918304443,0.34796249866485596,11.250946044921875,0.4246346950531006,0.3816864788532257,10.823674201965332,0.003967989329776592,0.001,0.03219270001864061,4.227426400408149,119
0.3913353383541107,0.3466261625289917,11.173565864562988,0.42244356870651245,0.3789779841899872,10.862776756286621,0.0040013337779259755,0.001,0.032366300001740456,4.259792700409889,120
0.38970136642456055,0.3444283604621887,11.220966339111328,0.4264819622039795,0.3821306824684143,10.992523193359375,0.004034678226075359,0.001,0.03400589997181669,4.293798600381706,121
0.391705721616745,0.3455921411514282,11.335623741149902,0.4267593324184418,0.38236919045448303,10.911967277526855,0.004068022674224742,0.001,0.036556400009430945,4.330355000391137,122
0.39328116178512573,0.34700289368629456,11.283617973327637,0.42660272121429443,0.38233280181884766,10.7939453125,0.0041013671223741254,0.001,0.034618500038050115,4.364973500429187,123
0.39117467403411865,0.345145046710968,11.132491111755371,0.4219515919685364,0.37828391790390015,10.561240196228027,0.004134711570523508,0.001,0.03581029997440055,4.4007838004035875,124
0.3884774148464203,0.3429788053035736,10.916025161743164,0.4232524037361145,0.3791203498840332,10.58816146850586,0.004168056018672891,0.001,0.034179700014647096,4.434963500418235,125
0.38872992992401123,0.3428129553794861,10.928964614868164,0.42203497886657715,0.37715911865234375,10.681169509887695,0.0042014004668222745,0.001,0.03238069999497384,4.4673442004132085,126
0.3863378167152405,0.33958208560943604,11.04097843170166,0.4200865924358368,0.3742300271987915,10.82865047454834,0.004234744914971658,0.001,0.032412500004284084,4.4997567004174925,127
0.38549867272377014,0.3376476764678955,11.211338996887207,0.42184025049209595,0.37566447257995605,10.818840026855469,0.00426808936312104,0.001,0.031410700001288205,4.531167400418781,128
0.3859744071960449,0.3378872275352478,11.179340362548828,0.42140960693359375,0.3750254213809967,10.78342056274414,0.004301433811270424,0.001,0.03180690004955977,4.5629743004683405,129
0.385286808013916,0.3369916081428528,11.141328811645508,0.42191314697265625,0.3748398423194885,10.85944938659668,0.004334778259419807,0.001,0.03373329999158159,4.596707600459922,130
0.38534772396087646,0.3363311290740967,11.22143268585205,0.42126333713531494,0.37417107820510864,10.780892372131348,0.00436812270756919,0.001,0.03182019997620955,4.628527800436132,131
0.3851974308490753,0.3360723853111267,11.16105842590332,0.418755441904068,0.37202954292297363,10.61598014831543,0.004401467155718573,0.001,0.03165600000647828,4.66018380044261,132
0.3832547068595886,0.33457285165786743,10.977208137512207,0.4190044701099396,0.37120455503463745,10.77834415435791,0.004434811603867956,0.001,0.0322059000027366,4.6923897004453465,133
0.3814708888530731,0.33164912462234497,11.150409698486328,0.4181082844734192,0.37051481008529663,10.651700973510742,0.004468156052017339,0.001,0.0319022000185214,4.724291900463868,134
0.38191401958465576,0.332280695438385,11.025949478149414,0.4173188805580139,0.370494544506073,10.401938438415527,0.004501500500166723,0.001,0.031350100005511194,4.755642000469379,135
0.38154757022857666,0.332675039768219,10.777113914489746,0.4173867404460907,0.3690289855003357,10.663595199584961,0.004534844948316105,0.001,0.03306460002204403,4.788706600491423,136
0.38127487897872925,0.33076512813568115,11.056844711303711,0.4200354218482971,0.3704448640346527,10.855623245239258,0.004568189396465488,0.001,0.03423150000162423,4.822938100493047,137
0.3819977045059204,0.3303386867046356,11.226476669311523,0.4193929135799408,0.371438205242157,10.421463012695312,0.004601533844614872,0.001,0.034873199998401105,4.8578113004914485,138
0.3826591968536377,0.3325631618499756,10.808486938476562,0.4196188747882843,0.36998942494392395,10.7078218460083,0.004634878292764255,0.001,0.0354269000235945,4.893238200515043,139
0.3818085491657257,0.33005452156066895,11.086451530456543,0.4194675087928772,0.3690241873264313,10.805681228637695,0.004668222740913638,0.001,0.03592269995715469,4.929160900472198,140
0.3811665177345276,0.3284779191017151,11.206605911254883,0.41774415969848633,0.3684163987636566,10.49177074432373,0.0047015671890630216,0.001,0.03505320003023371,4.964214100502431,141
0.3803010880947113,0.32886847853660583,10.86242389678955,0.4174107611179352,0.3668559193611145,10.677042961120605,0.004734911637212405,0.001,0.03589669999200851,5.00011080049444,142
0.37865883111953735,0.32597291469573975,11.049306869506836,0.4166772663593292,0.3660265803337097,10.622476577758789,0.004768256085361787,0.001,0.034586100024171174,5.034696900518611,143
0.37879589200019836,0.3259090781211853,11.014410972595215,0.4163408577442169,0.36663082242012024,10.35280704498291,0.004801600533511171,0.001,0.03589429997373372,5.070591200492345,144
0.37900879979133606,0.3271968960762024,10.716132164001465,0.4161488711833954,0.36510199308395386,10.557904243469238,0.004834944981660554,0.001,0.03521599998930469,5.1058072004816495,145
0.37723371386528015,0.32396456599235535,10.942068099975586,0.4172617793083191,0.3646170496940613,10.81380558013916,0.004868289429809937,0.001,0.034619799989741296,5.140427000471391,146
0.3792402744293213,0.3243352770805359,11.201364517211914,0.4195219874382019,0.368175745010376,10.47532844543457,0.00490163387795932,0.001,0.03387059998931363,5.174297600460704,147
0.3800305724143982,0.32654741406440735,10.837568283081055,0.4173681437969208,0.3646659851074219,10.679311752319336,0.004934978326108703,0.001,0.03442260000156239,5.208720200462267,148
0.3783552944660187,0.3234513998031616,11.05079174041748,0.41711652278900146,0.3642295300960541,10.64483642578125,0.004968322774258086,0.001,0.035275999980513006,5.24399620044278,149
0.37596407532691956,0.32092809677124023,11.003527641296387,0.4166845977306366,0.3648030161857605,10.372855186462402,0.00500166722240747,0.001,0.03580610000062734,5.279802300443407,150
0.3776107430458069,0.3235664367675781,10.733698844909668,0.41842758655548096,0.36483755707740784,10.643478393554688,0.005035011670556852,0.001,0.03370030003134161,5.313502600474749,151
0.37851399183273315,0.32272425293922424,11.007460594177246,0.4187653660774231,0.3650229275226593,10.603521347045898,0.005068356118706235,0.001,0.03486399998655543,5.348366600461304,152
0.3791683614253998,0.3231254816055298,10.985136032104492,0.4183807373046875,0.3654942512512207,10.366442680358887,0.005101700566855619,0.001,0.03457589994650334,5.3829425004078075,153
0.37849876284599304,0.3234862685203552,10.713149070739746,0.4176000654697418,0.3639797270298004,10.442037582397461,0.005135045015005002,0.001,0.034092500049155205,5.417035000456963,154
0.3779064416885376,0.32200294733047485,10.816424369812012,0.4173429012298584,0.3626915216445923,10.574161529541016,0.005168389463154385,0.001,0.034596299985423684,5.451631300442386,155
0.3757985830307007,0.31896424293518066,10.926039695739746,0.4160293936729431,0.36113613843917847,10.552874565124512,0.005201733911303769,0.001,0.03525670000817627,5.486888000450563,156
0.37544316053390503,0.31826093792915344,10.922895431518555,0.41740092635154724,0.3616009056568146,10.658869743347168,0.005235078359453152,0.001,0.034338199999183416,5.521226200449746,157
0.3753814697265625,0.3172043263912201,11.04261302947998,0.41849595308303833,0.36260032653808594,10.609553337097168,0.005268422807602534,0.001,0.03421349998097867,5.555439700430725,158
0.37739700078964233,0.3191511631011963,10.98611831665039,0.41738203167915344,0.36259686946868896,10.333379745483398,0.005301767255751918,0.001,0.03588879999006167,5.591328500420786,159
0.3763577342033386,0.3192390501499176,10.706183433532715,0.4141708314418793,0.35979941487312317,10.191240310668945,0.005335111703901301,0.001,0.03276010003173724,5.624088600452524,160
0.37380748987197876,0.31720107793807983,10.544260025024414,0.41443634033203125,0.3586846888065338,10.385046005249023,0.005368456152050684,0.001,0.03199520002817735,5.656083800480701,161
0.373757004737854,0.31558454036712646,10.769086837768555,0.417317271232605,0.36032789945602417,10.550067901611328,0.005401800600200067,0.001,0.03181570000015199,5.687899500480853,162
