epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.06812524795532227,0.05586271360516548,positive_share
49,0,1,fac,216,0.850764811038971,0.6976272463798523,positive_share
49,0,1,kar,64,0.12509821355342865,0.10258055478334427,positive_share
49,0,1,zer,47,0.13563713431358337,0.11122246831655502,positive_share
49,0,1,mor,6,0.039886608719825745,0.03270702436566353,positive_share
69,1,2,fou,76,0.10749996453523636,0.0749611109495163,positive_share
69,1,2,fac,216,0.8849368095397949,0.6170778274536133,positive_share
69,1,2,kar,64,0.20044009387493134,0.13976946473121643,positive_share
69,1,2,zer,47,0.1569388210773468,0.10943546891212463,positive_share
69,1,2,mor,6,0.08426086604595184,0.05875618755817413,positive_share
89,2,3,fou,76,0.10632401704788208,0.07010030746459961,positive_share
89,2,3,fac,216,0.9451567530632019,0.6231496930122375,positive_share
89,2,3,kar,64,0.2254522144794464,0.14864252507686615,positive_share
89,2,3,zer,47,0.16480806469917297,0.10865932703018188,positive_share
89,2,3,mor,6,0.07500005513429642,0.049448162317276,positive_share
109,3,4,fou,76,0.11559757590293884,0.06810145825147629,positive_share
109,3,4,fac,216,1.037726640701294,0.6113510727882385,positive_share
109,3,4,kar,64,0.25818148255348206,0.15210124850273132,positive_share
109,3,4,zer,47,0.17588548362255096,0.10361859202384949,positive_share
109,3,4,mor,6,0.11004064232110977,0.06482773274183273,positive_share
129,4,5,fou,76,0.13628102838993073,0.0728185847401619,positive_share
129,4,5,fac,216,1.1165775060653687,0.5966171026229858,positive_share
129,4,5,kar,64,0.30384767055511475,0.16235391795635223,positive_share
129,4,5,zer,47,0.2073124349117279,0.11077256500720978,positive_share
129,4,5,mor,6,0.10749563574790955,0.05743778496980667,positive_share
169,5,6,fou,76,0.11554902791976929,0.06001627445220947,positive_share
169,5,6,fac,216,1.160064697265625,0.6025387048721313,positive_share
169,5,6,kar,64,0.31307652592658997,0.16261224448680878,positive_share
169,5,6,zer,47,0.21805481612682343,0.11325787752866745,positive_share
169,5,6,mor,6,0.11854992061853409,0.061574943363666534,positive_share
