epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.13555500000074971,,1024,32,marginal
69,69,B,1,0.053418799998325994,,1600,50,marginal
89,89,B,2,0.046636700000817655,,1600,50,marginal
109,109,B,3,0.04447760000039125,,1600,50,marginal
129,129,B,4,0.051768899997114204,,1600,50,marginal
169,169,B,5,0.04646599999978207,,1600,50,marginal
