epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.15165990000241436,,1024,32,marginal
69,69,B,1,0.052462000006926246,,1600,50,marginal
89,89,B,2,0.0586370000091847,,1600,50,marginal
109,109,B,3,0.04771169999730773,,1600,50,marginal
129,129,B,4,0.11842169999727048,,1600,50,marginal
169,169,B,5,0.051603500003693625,,1600,50,marginal
