epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.125975599999947,,1024,32,baseline
69,69,B,1,0.07058549999783281,,1600,50,baseline
89,89,B,2,0.04271270000026561,,1600,50,baseline
109,109,B,3,0.04900579999957699,,1600,50,baseline
129,129,B,4,0.046350800002983306,,1600,50,baseline
169,169,B,5,0.04173599999921862,,1600,50,baseline
