hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.990000600926578e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0005126999894855544,200
KLBetaSchedulerCallback.on_batch_begin,0.0032615996460663155,1400
KLBetaSchedulerCallback.on_batch_end,0.0047543998080072924,1400
KLBetaSchedulerCallback.on_epoch_end,0.0031766000320203602,200
KLBetaSchedulerCallback.on_train_end,1.5999976312741637e-06,1
