run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T021606Z-f498e230,baseline,1,0.0821506549546029,0.2582985162734985,32.0
shapley-20260606T021606Z-f498e230,baseline,2,0.09333735436666754,0.2694258689880371,82.0
shapley-20260606T021606Z-f498e230,baseline,3,0.13002462370786813,0.4204404354095459,127.0
shapley-20260606T021606Z-f498e230,baseline,4,0.21294618523097594,0.8478372097015381,151.0
shapley-20260606T021606Z-f498e230,baseline,5,0.28978779635508545,1.52160382270813,166.0
shapley-20260606T021606Z-f498e230,baseline,6,0.3458346612605964,1.6227192878723145,172.55279326438904
shapley-20260606T021631Z-d21cb083,marginal,1,0.14660648870631118,0.3972749710083008,32.0
shapley-20260606T021631Z-d21cb083,marginal,2,0.1984038343944121,0.508730411529541,75.0
shapley-20260606T021631Z-d21cb083,marginal,3,0.2555409229826182,0.6796481609344482,110.0
shapley-20260606T021631Z-d21cb083,marginal,4,0.29492930439300835,0.774507999420166,143.0
shapley-20260606T021631Z-d21cb083,marginal,5,0.35704710346180946,0.9045681953430176,169.0
shapley-20260606T021631Z-d21cb083,marginal,6,0.40479065210092813,1.1118855476379397,181.08016896247864
shapley-20260606T021656Z-0b296f9f,conditional,1,0.10780062107642148,0.3643320202827453,32.0
shapley-20260606T021656Z-0b296f9f,conditional,2,0.09871458132965923,0.2850359678268432,81.0
shapley-20260606T021656Z-0b296f9f,conditional,3,0.09699767208530825,0.2559801340103149,119.0
shapley-20260606T021656Z-0b296f9f,conditional,4,0.10344562289992605,0.2658144831657409,148.0
shapley-20260606T021656Z-0b296f9f,conditional,5,0.11027575863226953,0.2951932549476623,165.0
shapley-20260606T021656Z-0b296f9f,conditional,6,0.11618525176709223,0.2938178181648254,177.3753626346588
