epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.13128059999871766,,1024,32,marginal
69,69,B,1,0.049288100002740975,,1600,50,marginal
89,89,B,2,0.04514160000326228,,1600,50,marginal
109,109,B,3,0.05086209999717539,,1600,50,marginal
129,129,B,4,0.05001000000265776,,1600,50,marginal
169,169,B,5,0.04911529999662889,,1600,50,marginal
