run_id,training_type,shapley_tactic,threshold_val_pix_recon,reached_threshold,epoch_to_threshold,elapsed_sec_to_threshold,best_val_pix_recon
baseline-20260606T020831Z-43d230cf,baseline,none,0.29074960872530936,True,25,1.8043745999966632,0.2769043892621994
pix_only-20260606T020854Z-ebf93daa,pix_only,none,0.29074960872530936,True,19,1.456789599997137,0.2719863206148147
shapley-20260606T020919Z-f01223d2,shapley,baseline,0.29074960872530936,True,24,1.7956121000024725,0.2778060287237167
shapley-20260606T020943Z-2948da2f,shapley,marginal,0.29074960872530936,True,31,2.1837278000057267,0.281963974237442
shapley-20260606T021007Z-9013a712,shapley,conditional,0.29074960872530936,True,25,1.837964500002272,0.280309334397316
