hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.4599998394260183e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.00043379998533055186,200
KLBetaSchedulerCallback.on_batch_begin,0.0022487999849545304,1400
KLBetaSchedulerCallback.on_batch_end,0.0032788000207801815,1400
KLBetaSchedulerCallback.on_epoch_end,0.00269819999448373,200
KLBetaSchedulerCallback.on_train_end,1.3999997463542968e-06,1
