epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.14655280000079074,,1024,32,conditional
69,69,B,1,0.08688299999994342,,1600,50,conditional
89,89,B,2,0.07873049999761861,,1600,50,conditional
109,109,B,3,0.07749090000288561,,1600,50,conditional
129,129,B,4,0.07919830000173533,,1600,50,conditional
169,169,B,5,0.07864730000073905,,1600,50,conditional
