run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T030314Z-e3afc18c,baseline,1,0.09571128776588007,0.2462421059608459,32.0
shapley-20260606T030314Z-e3afc18c,baseline,2,0.10146510986669452,0.2743608951568603,79.0
shapley-20260606T030314Z-e3afc18c,baseline,3,0.1459145155677106,0.555288553237915,116.0
shapley-20260606T030314Z-e3afc18c,baseline,4,0.23152550781378517,1.201099872589111,144.0
shapley-20260606T030314Z-e3afc18c,baseline,5,0.28658556978916744,1.2821152210235596,157.0
shapley-20260606T030314Z-e3afc18c,baseline,6,0.3409470352198695,1.4287290573120115,168.5796763896942
shapley-20260606T030338Z-9040c325,marginal,1,0.12595626781694588,0.3579555749893188,32.0
shapley-20260606T030338Z-9040c325,marginal,2,0.1543762200453784,0.3915815353393554,82.0
shapley-20260606T030338Z-9040c325,marginal,3,0.21044593429542144,0.5492954254150391,120.0
shapley-20260606T030338Z-9040c325,marginal,4,0.2770939769106917,0.7023887634277344,152.0
shapley-20260606T030338Z-9040c325,marginal,5,0.3629353268188424,0.9414269924163818,178.0
shapley-20260606T030338Z-9040c325,marginal,6,0.4385242616408504,1.077200412750244,189.45291352272034
shapley-20260606T030402Z-f1cdc5fc,conditional,1,0.11578927233131249,0.3015075922012329,32.0
shapley-20260606T030402Z-f1cdc5fc,conditional,2,0.11481400812408533,0.300108253955841,79.0
shapley-20260606T030402Z-f1cdc5fc,conditional,3,0.12070772686638516,0.3486852049827575,116.0
shapley-20260606T030402Z-f1cdc5fc,conditional,4,0.1237875330734823,0.3480603098869324,152.0
shapley-20260606T030402Z-f1cdc5fc,conditional,5,0.13182414191032873,0.3602585792541504,170.0
shapley-20260606T030402Z-f1cdc5fc,conditional,6,0.13787327138197722,0.4128326773643493,179.75822353363037
