epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic,run_id,training_type,shapley_tactic
49,49,B,0,0.1273972000017238,,1024,32,baseline,shapley-20260606T030314Z-e3afc18c,shapley,baseline
69,69,B,1,0.0566045000014128,,1600,50,baseline,shapley-20260606T030314Z-e3afc18c,shapley,baseline
89,89,B,2,0.0448222000013629,,1600,50,baseline,shapley-20260606T030314Z-e3afc18c,shapley,baseline
109,109,B,3,0.0451380000013159,,1600,50,baseline,shapley-20260606T030314Z-e3afc18c,shapley,baseline
129,129,B,4,0.0497236000010161,,1600,50,baseline,shapley-20260606T030314Z-e3afc18c,shapley,baseline
169,169,B,5,0.0379118999990168,,1600,50,baseline,shapley-20260606T030314Z-e3afc18c,shapley,baseline
49,49,B,0,0.1288172999993548,,1024,32,marginal,shapley-20260606T030338Z-9040c325,shapley,marginal
69,69,B,1,0.0519283000030554,,1600,50,marginal,shapley-20260606T030338Z-9040c325,shapley,marginal
89,89,B,2,0.0438587000026018,,1600,50,marginal,shapley-20260606T030338Z-9040c325,shapley,marginal
109,109,B,3,0.0541532999995979,,1600,50,marginal,shapley-20260606T030338Z-9040c325,shapley,marginal
129,129,B,4,0.0481271000026026,,1600,50,marginal,shapley-20260606T030338Z-9040c325,shapley,marginal
169,169,B,5,0.0482044999989739,,1600,50,marginal,shapley-20260606T030338Z-9040c325,shapley,marginal
49,49,B,0,0.1430971999980101,,1024,32,conditional,shapley-20260606T030402Z-f1cdc5fc,shapley,conditional
69,69,B,1,0.0809226000019407,,1600,50,conditional,shapley-20260606T030402Z-f1cdc5fc,shapley,conditional
89,89,B,2,0.0757711999976891,,1600,50,conditional,shapley-20260606T030402Z-f1cdc5fc,shapley,conditional
109,109,B,3,0.0738414999977976,,1600,50,conditional,shapley-20260606T030402Z-f1cdc5fc,shapley,conditional
129,129,B,4,0.0734429999974963,,1600,50,conditional,shapley-20260606T030402Z-f1cdc5fc,shapley,conditional
169,169,B,5,0.0755499000006238,,1600,50,conditional,shapley-20260606T030402Z-f1cdc5fc,shapley,conditional
