epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy,run_id,training_type,shapley_tactic
49,0,1,fou,76,0.0707905516028404,0.0535542778670787,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
49,0,1,fac,216,0.8904628753662109,0.6736505627632141,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
49,0,1,kar,64,0.1832236498594284,0.1386118531227111,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
49,0,1,zer,47,0.1053891405463218,0.0797287076711654,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
49,0,1,mor,6,0.071980744600296,0.0544546768069267,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
69,1,2,fou,76,0.099275916814804,0.0709252804517746,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
69,1,2,fac,216,0.9051746129989624,0.6466801166534424,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
69,1,2,kar,64,0.2013714015483856,0.1438649296760559,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
69,1,2,zer,47,0.1307398378849029,0.0934039130806922,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
69,1,2,mor,6,0.0631636381149292,0.0451257340610027,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
89,2,3,fou,76,0.0919797122478485,0.0588985197246074,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
89,2,3,fac,216,0.9938462376594543,0.6364020109176636,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
89,2,3,kar,64,0.2528882026672363,0.1619350612163543,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
89,2,3,zer,47,0.1724184900522232,0.1104068905115127,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
89,2,3,mor,6,0.0505315884947776,0.0323575250804424,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
109,3,4,fou,76,0.1129446476697921,0.0636642202734947,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
109,3,4,fac,216,1.081787109375,0.6097777485847473,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
109,3,4,kar,64,0.3112322390079498,0.1754342317581176,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
109,3,4,zer,47,0.1969038993120193,0.1109900623559951,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
109,3,4,mor,6,0.0711999386548996,0.0401337184011936,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
129,4,5,fou,76,0.1176816523075103,0.0621789693832397,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
129,4,5,fac,216,1.1518458127975464,0.6085960268974304,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
129,4,5,kar,64,0.3182400465011596,0.1681471765041351,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
129,4,5,zer,47,0.2127515375614166,0.1124106496572494,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
129,4,5,mor,6,0.0921089127659797,0.0486672036349773,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
169,5,6,fou,76,0.0914143174886703,0.0464126840233802,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
169,5,6,fac,216,1.2172746658325195,0.6180321574211121,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
169,5,6,kar,64,0.3419422209262848,0.1736101806163787,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
169,5,6,zer,47,0.2299790829420089,0.1167644932866096,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
169,5,6,mor,6,0.0889874249696731,0.045180507004261,positive_share,shapley-20260606T030314Z-e3afc18c,shapley,baseline
49,0,1,fou,76,0.0605993419885635,0.041434422135353,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
49,0,1,fac,216,0.9038048386573792,0.617970883846283,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
49,0,1,kar,64,0.2079464197158813,0.1421820670366287,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
49,0,1,zer,47,0.2145749032497406,0.1467142552137375,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
49,0,1,mor,6,0.0756106898188591,0.051698338240385,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
69,1,2,fou,76,0.114029623568058,0.0720103904604911,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
69,1,2,fac,216,0.9445900321006776,0.5965142846107483,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
69,1,2,kar,64,0.2202415466308593,0.1390838623046875,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
69,1,2,zer,47,0.2037723511457443,0.1286834627389907,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
69,1,2,mor,6,0.1008827462792396,0.063708059489727,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
89,2,3,fou,76,0.1065414622426033,0.0644600912928581,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
89,2,3,fac,216,0.9925724864006042,0.600529670715332,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
89,2,3,kar,64,0.2462192475795745,0.1489684283733368,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
89,2,3,zer,47,0.2036398351192474,0.1232068911194801,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
89,2,3,mor,6,0.1038552373647689,0.0628348588943481,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
109,3,4,fou,76,0.0996835082769393,0.0580892488360405,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
109,3,4,fac,216,1.037708401679993,0.6047108769416809,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
109,3,4,kar,64,0.2574126124382019,0.1500038057565689,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
109,3,4,zer,47,0.1934654712677002,0.1127394512295723,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
109,3,4,mor,6,0.1277707070112228,0.0744566917419433,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
129,4,5,fou,76,0.1198312640190124,0.0689169391989708,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
129,4,5,fac,216,1.0872890949249268,0.6253179311752319,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
129,4,5,kar,64,0.217601329088211,0.1251461207866668,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
129,4,5,zer,47,0.1812178790569305,0.1042213961482048,positive_share,shapley-20260606T030338Z-9040c325,shapley,marginal
