epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.07587513327598572,0.052369605749845505,positive_share
49,0,1,fac,216,0.9060145616531372,0.6253383159637451,positive_share
49,0,1,kar,64,0.22120630741119385,0.15267831087112427,positive_share
49,0,1,zer,47,0.14317011833190918,0.0988171324133873,positive_share
49,0,1,mor,6,0.10257288068532944,0.07079660147428513,positive_share
69,1,2,fou,76,0.10790062695741653,0.07285113632678986,positive_share
69,1,2,fac,216,0.8873915076255798,0.5991390943527222,positive_share
69,1,2,kar,64,0.22133590281009674,0.14943909645080566,positive_share
69,1,2,zer,47,0.1698818951845169,0.11469896137714386,positive_share
69,1,2,mor,6,0.09460113197565079,0.06387173384428024,positive_share
89,2,3,fou,76,0.10033569484949112,0.0647168681025505,positive_share
89,2,3,fac,216,0.9455580711364746,0.6098882555961609,positive_share
89,2,3,kar,64,0.2274511307477951,0.14670675992965698,positive_share
89,2,3,zer,47,0.19312001764774323,0.12456308305263519,positive_share
89,2,3,mor,6,0.0839143693447113,0.05412505939602852,positive_share
109,3,4,fou,76,0.10646850615739822,0.05914956331253052,positive_share
109,3,4,fac,216,1.0629000663757324,0.590503990650177,positive_share
109,3,4,kar,64,0.29895031452178955,0.16608461737632751,positive_share
109,3,4,zer,47,0.2379785031080246,0.13221116364002228,positive_share
109,3,4,mor,6,0.0936906635761261,0.05205071344971657,positive_share
129,4,5,fou,76,0.10089138150215149,0.054875172674655914,positive_share
129,4,5,fac,216,1.1179414987564087,0.6080522537231445,positive_share
129,4,5,kar,64,0.3032582402229309,0.16494320333003998,positive_share
129,4,5,zer,47,0.22388195991516113,0.12177017331123352,positive_share
129,4,5,mor,6,0.09258844703435898,0.050359178334474564,positive_share
169,5,6,fou,76,0.11943335086107254,0.05931279435753822,positive_share
169,5,6,fac,216,1.2067362070083618,0.5992873311042786,positive_share
169,5,6,kar,64,0.31196823716163635,0.15492914617061615,positive_share
169,5,6,zer,47,0.2855299711227417,0.1417994201183319,positive_share
169,5,6,mor,6,0.08995091170072556,0.04467127472162247,positive_share
