hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.5000001440057531e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0003777000129048247,200
KLBetaSchedulerCallback.on_batch_begin,0.002249099958135048,1400
KLBetaSchedulerCallback.on_batch_end,0.0034457999645383097,1400
KLBetaSchedulerCallback.on_epoch_end,0.0027901999819732737,200
KLBetaSchedulerCallback.on_train_end,1.6999983927235007e-06,1
