loss,recon,recon_base,pix_recon,aux_recon_base,kl,val_loss,val_recon,val_recon_base,val_pix_recon,val_aux_recon_base,val_kl,phase,logical_epoch,advance_epoch_controls,dynamic_aux_step,beta,aux_loss_weight,lr,epoch_duration_sec,elapsed_train_sec,kl_target,kl_target_final,next_beta,kl_controller_advanced,cycle,sampling_phase,epoch
1.7515559366771154,1.7515559366771154,1.7515559537070138,0.9863484757287162,0.9565093261854989,4.297887771257332,1.5652602910995483,1.5652602910995483,1.5652602910995483,0.8999348282814026,0.8316567242145538,18.912961959838867,A,0,True,False,0.0,0.8,0.001,0.2449443000004976,0.2449443000004976,50.0,5.0,0.0,True,0,0,0
1.424339430672782,1.424339430672782,1.424339430672782,0.8150756444249835,0.761579692363739,31.562661579677037,1.2571648955345154,1.2571648955345154,1.2571648359298706,0.7091672718524933,0.684997022151947,43.740121841430664,A,1,True,False,0.0,0.8,0.001,0.061663800002861535,0.30660810000335914,50.0,5.0,0.0,True,0,0,1
1.1890734604426794,1.1890734604426794,1.1890734604426794,0.666997994695391,0.652594370501382,47.58601924351284,1.092229425907135,1.092229425907135,1.092229425907135,0.6069780588150024,0.6065642237663269,53.29909324645996,A,2,True,False,0.0,0.8,0.001,0.06082280000191531,0.36743090000527445,50.0,5.0,0.0,True,0,0,2
1.0271302802222115,1.0271302802222115,1.0271302631923132,0.5700334864003318,0.571370963539396,58.13864244733538,0.9735391736030579,0.9735391736030579,0.9735391736030579,0.5363770127296448,0.546452671289444,63.7853889465332,A,3,True,False,0.0,0.8,0.001,0.05895559999771649,0.42638650000299094,50.0,5.0,0.0,True,0,0,3
0.932993301323482,0.932993301323482,0.932993301323482,0.5115117302962712,0.5268519691058567,64.99111611502511,0.894484281539917,0.894484281539917,0.8944843411445618,0.48781998455524445,0.5083304345607758,67.0408821105957,A,4,True,False,0.0,0.8,0.001,0.0588900000002468,0.48527650000323774,50.0,5.0,0.0,True,0,0,4
0.855584808758327,0.855584808758327,0.8555848002433777,0.46541968413761686,0.4877063844885145,68.68609074183873,0.8315975964069366,0.8315975964069366,0.8315975666046143,0.4518539607524872,0.47467951476573944,69.79061889648438,A,5,True,False,0.0,0.8,0.001,0.06091590000141878,0.5461924000046565,50.0,5.0,0.0,True,0,0,5
0.7908964923449925,0.7908964923449925,0.7908964923449925,0.427166474717004,0.45466251032693045,71.04554312569755,0.7774209082126617,0.7774209082126617,0.7774209082126617,0.41885946691036224,0.4482017606496811,72.28365325927734,A,6,True,False,0.0,0.8,0.001,0.05951249999998254,0.6057049000046391,50.0,5.0,0.0,True,0,0,6
0.7425509350640433,0.7425509350640433,0.7425509435789925,0.39702453357832773,0.43190800292151316,72.43325914655414,0.7396229803562164,0.7396229803562164,0.7396229803562164,0.39593248069286346,0.4296130985021591,75.00045776367188,A,7,True,False,0.0,0.8,0.001,0.0623769000012544,0.6680818000058935,50.0,5.0,0.0,True,0,0,7
0.7023859620094299,0.7023859620094299,0.7023859534944806,0.37261163336890085,0.4122178980282375,76.19595445905414,0.7076570987701416,0.7076570987701416,0.7076570987701416,0.37737104296684265,0.4128575772047043,77.74882888793945,A,8,True,False,0.0,0.8,0.001,0.06441479999921285,0.7324966000051063,50.0,5.0,0.0,True,0,0,8
0.6686873861721584,0.6686873861721584,0.6686874032020569,0.35233573828424725,0.39543956943920683,79.79457746233258,0.6818225383758545,0.6818225383758545,0.6818225085735321,0.3616434633731842,0.4002237915992737,79.82430648803711,A,9,True,False,0.0,0.8,0.001,0.06043229999704636,0.7929289000021527,50.0,5.0,0.0,True,0,0,9
