epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.1306297999981325,,1024,32,baseline
69,69,B,1,0.047766499999852385,,1600,50,baseline
89,89,B,2,0.04898739999771351,,1600,50,baseline
109,109,B,3,0.04739109999718494,,1600,50,baseline
129,129,B,4,0.044676699999399716,,1600,50,baseline
169,169,B,5,0.04121129999839468,,1600,50,baseline
