epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.14873269999952754,,1024,32,conditional
69,69,B,1,0.08545969999977387,,1600,50,conditional
89,89,B,2,0.08032880000064324,,1600,50,conditional
109,109,B,3,0.07722399999875051,,1600,50,conditional
129,129,B,4,0.07647290000022622,,1600,50,conditional
169,169,B,5,0.0731435000016063,,1600,50,conditional
