epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.13149279999925056,,1024,32,marginal
69,69,B,1,0.055649400001129834,,1600,50,marginal
89,89,B,2,0.048242900000332156,,1600,50,marginal
109,109,B,3,0.04419169999891892,,1600,50,marginal
129,129,B,4,0.052029599999514176,,1600,50,marginal
169,169,B,5,0.05069000000003143,,1600,50,marginal
